Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;speed;memoryother;build;models;tbench;net5g;cam2features;displayprotection;sar-us;batlife;batstandby1;battalktime1;featuresother;displayother;sar-eu
https://www.gsmarena.com/lenovo_a6_note-9822.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a6-note-.jpg;Lenovo A6 Note;Released 2019, September;172g, 9.2mm thickness;Android 9.0;16GB/32GB storage, microSDXC;13;0.1%;334,197 hits;"6.09""";720x1560 pixels;2/3 GB RAM;Helio P22;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 38, 40, 41;;;2019, September;Available. Released 2019, September;154.7 x 72.9 x 9.2 mm (6.09 x 2.87 x 0.36 in);172 g (6.07 oz);Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.09 inches, 91.0 cm(~80.7% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~282 ppi density);Android 9.0 (Pie);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 3GB RAM;"13 MP, f/2.0, 1/3.1"", 1.12µm, AF2 MP, f/2.4, (depth)";LED flash, panorama, HDR;1080p@30fps;"5 MP, 1/5"", 1.12µm";;;Wi-Fi 802.11 b/g/n;5.0, A2DP, LE;GPS, GLONASS, GALILEO;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Po 4000 mAh, non-removable;Black, Blue;About 100 EUR;HSPA, LTE-A;eMMC 5.1;;PAGK0027IN, PAGK0027, L19041;;;;;;;;;;;
https://www.gsmarena.com/lenovo_tab_m8_(fhd)-9826.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-m8-HD.jpg;Lenovo Tab M8 (FHD);Released 2019, October;305g, 8.2mm thickness;Android 9.0, up to Android 10;16GB/32GB storage, microSDXC;19;0.3%;258,743 hits;"8.0""";1200x1920 pixels;2/3 GB RAM;Helio P22T;5100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 19, 20, 38, 40;;;2019, September;Available. Released 2019, October;198.2 x 122.6 x 8.2 mm (7.80 x 4.83 x 0.32 in);305 g (10.76 oz);Nano-SIM;;IPS LCD, 350 nits (typ);8.0 inches, 185.6 cm(~76.4% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~283 ppi density);Android 9.0 (Pie), upgradable to Android 10;Mediatek MT6762 Helio P22T (12 nm);Octa-core 2.3 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 3GB RAM;13 MP, AF;LED flash;1080p;5 MP;1080p;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS, GALILEO, SBAS;No;FM radio;microUSB 2.0, OTG;Accelerometer, proximity;Li-Po 5100 mAh, non-removable;Iron Grey, Platinum Grey;About 160 EUR;HSPA, LTE;eMMC 5.1;Glass front, aluminum back, aluminum frame;;;;;;;;;;;;
https://www.gsmarena.com/lenovo_tab_m8_(hd)-9825.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-m8-HD.jpg;Lenovo Tab M8 (HD);Released 2019, October;305g, 8.2mm thickness;Android 9.0;16GB/32GB storage, microSDXC;24;8.8%;1,745,178 hits;"8.0""";800x1280 pixels;2/3 GB RAM;Helio A22;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 19, 20, 38, 40;;;2019, September;Available. Released 2019, October;199.1 x 121.8 x 8.2 mm (7.84 x 4.80 x 0.32 in);305 g (10.76 oz);Nano-SIM;;IPS LCD;8.0 inches, 185.6 cm(~76.5% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~189 ppi density);Android 9.0 (Pie);Mediatek MT6761 Helio A22 (12 nm);Quad-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 3GB RAM;5 MP, AF;;1080p;2 MP;720p;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0, OTG;Accelerometer, proximity;Li-Po 5000 mAh, non-removable;Iron Grey, Platinum Grey;About 140 EUR;HSPA, LTE;eMMC 5.1;Glass front, aluminum back, aluminum frame;TB-8505X, TB-8505F, TB-8505FS;;;;;;;;;;;
https://www.gsmarena.com/lenovo_tab_m7-9824.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-m7.jpg;Lenovo Tab M7;Released 2019, October;236g, 8.3mm thickness;Android 9.0 - 2GB RAM, 9.0 Pie - 1GB RAM;8GB/16GB/32GB storage, microSDXC;8;0.4%;365,793 hits;"7.0""";600x1024 pixels;1/2 GB RAM;MT8321;3590 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 7, 8, 20;;;2019, September;Available. Released 2019, October;176.3 x 102.9 x 8.3 mm (6.94 x 4.05 x 0.33 in);236 g (8.32 oz);Nano-SIM;;IPS LCD;7.0 inches, 137.9 cm(~76.0% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 9.0 (Pie) - 2GB RAM, Android 9.0 Pie (Go edition) - 1GB RAM;Mediatek MT8321 (28 nm) - Wi-FiMediatek MT8765B - Wi-Fi/LTE;Quad-core 1.3 GHz;Mali-400;microSDXC (dedicated slot);8GB 1GB RAM, 16GB 1GB RAM, 32GB 2GB RAM;2 MP;;720p;2 MP;720p;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer;Li-Po 3590 mAh, non-removable;Iron Grey, Platinum Grey, Onyx Black;About 100 EUR;HSPA, LTE;;Glass front, aluminum back, aluminum frame;TB-7305F, TB-7305X, TB-7305I;;;;;;;;;;;
https://www.gsmarena.com/lenovo_z6-9757.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z6.jpg;Lenovo Z6;Released 2019, July 09;159g, 8mm thickness;Android 9.0, ZUI 11;64GB/128GB storage, microSDXC;103;0.1%;657,311 hits;"6.39""";1080x2340 pixels;6/8 GB RAM;Snapdragon 730;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2019, July 04;Available. Released 2019, July 09;157 x 74.5 x 8 mm (6.18 x 2.93 x 0.31 in);159 g (5.61 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;Super AMOLED, 120Hz, HDR10;6.39 inches, 100.2 cm(~85.7% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density);Android 9.0 (Pie), ZUI 11;Qualcomm SDM730 Snapdragon 730 (8 nm);Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver);Adreno 618;microSDXC (uses shared SIM slot);64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM;"24 MP, f/1.8, (wide), 1/2.8"", 0.9µm, PDAF8 MP, f/2.4, (telephoto), PDAF, 2x optical zoom5 MP, f/2.2, (depth)";Dual-LED flash, panorama, HDR;4K@30fps, 1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, EDR, LE, aptX HD;GPS, GLONASS, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Blue;About 250 EUR;HSPA, LTE-A;UFS 2.1;Glass front (Gorilla Glass), glass back, aluminum frame;L78121;;;HDR;Corning Gorilla Glass (unspecified);;;;;;;
https://www.gsmarena.com/lenovo_z6_pro_5g-9754.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z6-pro.jpg;Lenovo Z6 Pro 5G;Released 2019, November 15;185g, 8.7mm thickness;Android 9.0, ZUI 11;128GB/256GB/512GB storage, microSDXC;121;0.1%;445,448 hits;"6.39""";1080x2340 pixels;6-12 GB RAM;Snapdragon 855;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2019, June 26;Available. Released 2019, November 15;157.5 x 74.6 x 8.7 mm (6.20 x 2.94 x 0.34 in);185 g (6.53 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;Super AMOLED, HDR10;6.39 inches, 100.2 cm(~85.3% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density);Android 9.0 (Pie), ZUI 11;Qualcomm SM8150 Snapdragon 855 (7 nm);Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485);Adreno 640;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 12GB RAM;"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.4, (telephoto), PDAF16 MP, f/2.2, 12mm (ultrawide)2 MP, f/1.8, 2.9µm, PDAF, OIS (dedicated video camera)TOF 3D, (depth)";Dual-LED flash, panorama, HDR;4K@30fps, 1080p@120fps, gyro-EIS;"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, EDR, LE, aptX HD;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;Red, Blue;About 400 EUR;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps, 5G (2+ Gbps DL);UFS 2.1;;;;41, 78 NSA/Sub6;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_z6_youth-9711.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z6-youth.jpg;Lenovo Z6 Youth;Released 2019, May;164g, 7.9mm thickness;Android 9.0, ZUI 11;64GB/128GB storage, microSDXC;80;N/A;421,888 hits;"6.3""";1080x2340 pixels;4/6 GB RAM;Snapdragon 710;4050 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2019, May;Available. Released 2019, May;156.6 x 74.3 x 7.9 mm (6.17 x 2.93 x 0.31 in);164 g (5.78 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD, HDR10;6.3 inches, 97.4 cm(~83.7% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density);Android 9.0 (Pie), ZUI 11;Qualcomm SDM710 Snapdragon 710 (10 nm);Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver);Adreno 616;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 6GB RAM;16 MP, f/1.8, PDAF8 MP, f/2.4, (telephoto), PDAF, 2x optical zoom5 MP, f/2.2, (wide);Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS;Yes;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 4050 mAh, non-removable;Red, Green;About 160 EUR;HSPA, LTE-A;;Glass front, plastic back, plastic frame;L38111;;;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_z6_pro-9671.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z6-pro.jpg;Lenovo Z6 Pro;Released 2019, April 23;185g, 8.7mm thickness;Android 9.0, ZUI 11.1;128GB/256GB/512GB storage, microSDXC;263;0.2%;1,296,328 hits;"6.39""";1080x2340 pixels;6-12 GB RAM;Snapdragon 855;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2019, April 23;Available. Released 2019, April 23;157.5 x 74.6 x 8.7 mm (6.20 x 2.94 x 0.34 in);185 g (6.53 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;Super AMOLED, HDR10;6.39 inches, 100.2 cm(~85.3% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density);Android 9.0 (Pie), ZUI 11.1;Qualcomm SM8150 Snapdragon 855 (7 nm);Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485);Adreno 640;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 12GB RAM;"48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.4, (telephoto), PDAF16 MP, f/2.2, 12mm (ultrawide), AF2 MP, f/1.8, 2.9µm, PDAF, OIS (dedicated video camera)TOF 3D, (depth)";Dual-LED flash, panorama, HDR;4K@30fps, 1080p@30/120fps, gyro-EIS;"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, EDR, LE, aptX HD;GPS, GLONASS, BDS;No;FM radio;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;Red, Blue/Green;About 430 EUR;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps;UFS 2.1;Glass front, glass back, aluminum frame;L78051;AnTuTu: 357672 (v7)GeekBench: 11155 (v4.4)GFXBench: 36fps (ES 3.1 onscreen);;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_k6_enjoy-9655.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k6-enjoy.jpg;Lenovo K6 Enjoy;Released 2019, April;161g, 8mm thickness;Android 9.0;64GB/128GB storage, microSDXC;14;N/A;221,876 hits;"6.22""";720x1520 pixels;4 GB RAM;Helio P22;3300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2019, April;Available. Released 2019, April;156.4 x 75 x 8 mm (6.16 x 2.95 x 0.31 in);161 g (5.68 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.22 inches, 96.6 cm(~82.3% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~270 ppi density);Android 9.0 (Pie);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM;12 MP, PDAF8 MP5 MP, f/2.4, (depth);Dual-LED flash, HDR, panorama;1080p@30fps;8 MP;1080p@30fps;;Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3300 mAh, non-removable;Blue, Black;About 190 EUR;HSPA, LTE-A;eMMC 5.1;;L38082, 8082;;;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_tab_v7-9609.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-v7.jpg;Lenovo Tab V7;Released 2019, April;195g, 7.9mm thickness;Android 9.0;64GB storage, microSDXC;46;0.1%;349,198 hits;"6.95""";1080x2160 pixels;3/4 GB RAM;Snapdragon 450;5180 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1800 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 38, 40;;;2019, February;Available. Released 2019, April;177.9 x 86.5 x 7.9 mm (7.00 x 3.41 x 0.31 in);195 g (6.88 oz);Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.95 inches, 122.5 cm(~79.6% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~350 ppi density);Android 9.0 (Pie);Qualcomm SDM450 Snapdragon 450 (14 nm);Octa-core 1.8 GHz Cortex-A53;Adreno 506;microSDXC (dedicated slot);64GB 3GB RAM, 64GB 4GB RAM;13 MP, AF;LED flash, HDR, panorama;1080p@30fps;5 MP;;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 5180 mAh, non-removable;Black;About 250 EUR;HSPA, LTE-A;eMMC 5.1;;PB-6505M, PB-6505MC;;;;;;;;;;;
https://www.gsmarena.com/lenovo_s5_pro_gt-9490.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s5-pro.jpg;Lenovo S5 Pro GT;Released 2018, December;170g, 7.7mm thickness;Android 8.1, ZUI 10;64GB/128GB storage, microSDXC;43;0.1%;384,263 hits;"6.2""";1080x2246 pixels;4/6 GB RAM;Snapdragon 660;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2018, December;Available. Released 2018, December;154.5 x 75.5 x 7.7 mm (6.08 x 2.97 x 0.30 in);170 g (6.00 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.2 inches, 96.9 cm(~83.0% screen-to-body ratio);1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density);Android 8.1 (Oreo), ZUI 10;Qualcomm SDM660 Snapdragon 660 (14 nm);Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver);Adreno 512;microSDXC (uses shared SIM slot);64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM;"12 MP, f/1.8, 1/2.9"", 1.25µm, PDAF20 MP, f/2.6, 2x optical zoom";Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@30fps;"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm8 MP";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;USB Type-C 2.0;Infrared Face ID, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3500 mAh, non-removable;Black, Gold, Blue;About 200 EUR;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps;eMMC 5.1;;L58091;;;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_z5s-9436.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z5s.jpg;Lenovo Z5s;Released 2018, December 24;172g, 7.9mm thickness;Android 9.0, ZUI 10;64GB/128GB storage, microSDXC;142;0.1%;1,100,910 hits;"6.3""";1080x2340 pixels;4/6 GB RAM;Snapdragon 710;3300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2018, December 18;Available. Released 2018, December 24;156.7 x 74.5 x 7.9 mm (6.17 x 2.93 x 0.31 in);172 g (6.07 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.3 inches, 97.4 cm(~83.5% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density);Android 9.0 (Pie), ZUI 10;Qualcomm SDM710 Snapdragon 710 (10 nm);Octa-core 2.2 GHz Kryo 260;Adreno 616;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 6GB RAM;16 MP, f/1.8, 26mm (wide), PDAF8 MP, f/2.4, (telephoto), PDAF, 2x optical zoom5 MP, f/2.4, (depth);Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3300 mAh, non-removable;Starry Night Grey, Love Orange, Titanium Blue;About 220 EUR;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;;Glass front (Gorilla Glass), glass back, aluminum frame;L78071;;;HDR;Corning Gorilla Glass (unspecified version);;;;;;;
https://www.gsmarena.com/lenovo_z5_pro_gt-9489.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z5-pro-gt-.jpg;Lenovo Z5 Pro GT;Released 2019, January;210g, 9.3mm thickness;Android 8.1, up to Android 10, ZUI 11.5;128GB/256GB/512GB storage, no card slot;169;0.1%;787,775 hits;"6.39""";1080x2340 pixels;6-12 GB RAM;Snapdragon 855;3350 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41;;;2018, December;Available. Released 2019, January;155.1 x 73 x 9.3 mm (6.11 x 2.87 x 0.37 in);210 g (7.41 oz);Dual SIM (Nano-SIM, dual stand-by);;Super AMOLED;6.39 inches, 100.2 cm(~88.5% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density);Android 8.1 (Oreo), upgradable to Android 10, ZUI 11.5;Qualcomm SM8150 Snapdragon 855 (7 nm);Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485);Adreno 640;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 12GB RAM;"16 MP, f/1.8, 1/2.6"", 1.22µm, PDAF24 MP, 1/2.8"", 0.9µm";Dual-LED dual-tone flash, panorama, HDR;4K@30fps, 1080p@120fps;"Manual pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µmManual pop-up 8 MP";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE, EDR;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0, OTG;Infrared Face ID, fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Li-Po 3350 mAh, non-removable;Carbon Black;About 400 EUR;HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat18 1200/150 Mbps;UFS 2.1;;L78032;;;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_z5_pro-9349.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-z5-pro.jpg;Lenovo Z5 Pro;Released 2018, November;210g, 9.3mm thickness;Android 8.1, ZUI 10;64GB/128GB storage, no card slot;124;0.1%;925,849 hits;"6.39""";1080x2340 pixels;6 GB RAM;Snapdragon 710;3350 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41;;;2018, November;Available. Released 2018, November;155.1 x 73 x 9.3 mm (6.11 x 2.87 x 0.37 in);210 g (7.41 oz);Dual SIM (Nano-SIM, dual stand-by);;Super AMOLED;6.39 inches, 100.2 cm(~88.5% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density);Android 8.1 (Oreo), ZUI 10;Qualcomm SDM710 Snapdragon 710 (10 nm);Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver);Adreno 616;No;64GB 6GB RAM, 128GB 6GB RAM;"16 MP, f/1.8, 1/2.6"", 1.22µm, PDAF24 MP, 1/2.8"", 0.9µm";Dual-LED dual-tone flash, panorama, HDR;4K@30fps, 1080p@120fps;"Manual pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µmManual pop-up 8 MP";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE, EDR;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0, OTG;Infrared Face ID, fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Li-Po 3350 mAh, non-removable;Black;About 300 EUR;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;eMMC 5.1;;L78031;;;HDR;;;;;;;;
https://www.gsmarena.com/lenovo_s5_pro-9375.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s5-pro.jpg;Lenovo S5 Pro;Released 2018, October;170g, 7.7mm thickness;Android 8.1, ZUI 5;64GB/128GB storage, microSDXC;55;0.2%;676,210 hits;"6.2""";1080x2246 pixels;6 GB RAM;Snapdragon 636;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 20, 34, 38, 39, 40, 41;;;2018, October;Available. Released 2018, October;154.5 x 75.5 x 7.7 mm (6.08 x 2.97 x 0.30 in);170 g (6.00 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.2 inches, 96.9 cm(~83.0% screen-to-body ratio);1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density);Android 8.1 (Oreo), ZUI 5;Qualcomm SDM636 Snapdragon 636 (14 nm);Octa-core (4x1.8 GHz Kryo 260 Gold & 4x1.6 GHz Kryo 260 Silver);Adreno 509;microSDXC (uses shared SIM slot);64GB 6GB RAM, 128GB 6GB RAM;"12 MP, f/1.8, 1/2.9"", 1.25µm, PDAF20 MP, f/2.6, 2x optical zoom";Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@30fps;"20 MP, f/2.2, (wide), 1/2.8"", 1.0µm8 MP";1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS;No;FM radio;USB Type-C 2.0;Infrared Face ID, fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3500 mAh, non-removable;Black, Gold, Blue;About 200 EUR;HSPA, LTE-A;eMMC 5.1;;L58041;;;HDR;;;;;;;;
