Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;memoryother;displayprotection;models;batstandby1;battalktime1;cam2features;bodyother;build;gprstext;edge;featuresother;displayother;optionalother;batmusicplayback1
https://www.gsmarena.com/blu_energy_diamond_mini-8189.php;https://fdn2.gsmarena.com/vv/bigpic/blu-energy-diamond-mini1.jpg;BLU Energy Diamond Mini;Released 2016, July;142g, 11.3mm thickness;Android 5.1, up to 6.0;4GB 512MB RAM storage, microSDXC slot;0;N/A;103,919 hits;"4.0""";480x800 pixels;512 MB RAM;MT6580;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - E090U;;;HSPA 21.1/5.76 Mbps;2016, July. Released 2016, July;Discontinued;131.5 x 63.8 x 11.3 mm (5.18 x 2.51 x 0.44 in);142 g (5.01 oz);Dual SIM (Mini-SIM, dual stand-by);LCD;4.0 inches, 45.5 cm(~54.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;4GB 512MB RAM;5 MP, AF;LED flash;720@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Po 3000 mAh, removable;Grey, Silver, Blue, Pink, Gold;;;;;Up to 700 h (2G) / Up to 600 h (3G);Up to 72 h (2G) / Up to 62 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_dash_4_5_(2016)-8190.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-45-16.jpg;BLU Dash 4.5 (2016);Released 2016, July;134g, 10.5mm thickness;Android 5.1;4GB 512MB RAM storage, microSDXC slot;0;N/A;54,634 hits;"4.5""";480x854 pixels;512 MB RAM;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D730U;;;HSPA 21.1/5.76 Mbps;2016, July. Released 2016, July;Discontinued;132.8 x 66.8 x 10.5 mm (5.23 x 2.63 x 0.41 in);134 g (4.73 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;4.5 inches, 55.8 cm(~62.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC (dedicated slot);4GB 512MB RAM;3.15 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Ion 1800 mAh, removable;Black, Blue;;;;;Up to 700 h (2G) / Up to 600 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_neo_x_mini-8191.php;https://fdn2.gsmarena.com/vv/bigpic/blu-neo-x-mini.jpg;BLU Neo X Mini;Released 2016, July;151g, 9.8mm thickness;Android 6.0;4GB 512MB RAM storage, microSDXC slot;0;N/A;67,844 hits;"4.5""";480x854 pixels;512 MB RAM;;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - N150U;;;HSPA 21.1/5.76 Mbps;2016, July. Released 2016, July;Discontinued;143 x 73.8 x 9.8 mm (5.63 x 2.91 x 0.39 in);151 g (5.33 oz);Dual SIM (Micro-SIM, dual stand-by);LCD;4.5 inches, 55.8 cm(~52.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 6.0 (Marshmallow);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;4GB 512MB RAM;5 MP;LED flash;720@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1700 mAh, removable;Black, White;;;;;Up to 700 h (2G) / Up to 600 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_energy_xl-8187.php;https://fdn2.gsmarena.com/vv/bigpic/blu-energy-xl.jpg;BLU Energy XL;Released 2016, July;208g, 8.4mm thickness;Android 5.1;64GB storage, microSDXC;20;N/A;166,586 hits;"6.0""";1080x1920 pixels;3 GB RAM;MT6753;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900;2, 4, 7;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, July. Released 2016, July;Discontinued;160.9 x 81.2 x 8.4 mm (6.33 x 3.20 x 0.33 in);208 g (7.34 oz);Dual SIM;AMOLED;6.0 inches, 99.2 cm(~76.0% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~367 ppi density);Android 5.1 (Lollipop);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDXC;64GB 3GB RAM;13 MP, f/2.2, PDAF;LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;FM radio;USB Type-C 2.0;Fingerprint (front-mounted), accelerometer, gyro, proximity;Li-Po 5000 mAh, non-removable;Gold, Silver;;;Corning Gorilla Glass 3;;Up to 820 h (2G) / Up to 720 h (3G);Up to 72 h (2G) / Up to 48 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_touch_book_m7-8153.php;https://fdn2.gsmarena.com/vv/bigpic/blu-touchbook-m7.jpg;BLU Touch Book M7;Released 2016, June;9.9mm thickness;Android 5.1;8GB storage, microSDXC;2;N/A;87,889 hits;"7.0""";600x1024 pixels;1 GB RAM;Intel Atom x3;2800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;;;HSPA 21.1/5.76 Mbps;2016, June. Released 2016, June;Discontinued;188 x 107.8 x 9.9 mm (7.40 x 4.24 x 0.39 in);-;Dual SIM;IPS LCD;7.0 inches, 137.9 cm(~68.0% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 5.1 (Lollipop);Intel Atom x3;Quad-core 1.2 GHz Cortex-A7;Mali-400;microSDXC (dedicated slot);8GB 1GB RAM;2 MP;;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Po 2800 mAh, non-removable;Black, White;;;;;Up to 190 h (3G);Up to 9 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_touch-8152.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-touch.jpg;BLU Studio Touch;Released 2016, June;141g, 8.4mm thickness;Android 6.0;8GB storage, microSDXC;4;N/A;116,404 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6735P;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, June. Released 2016, June;Discontinued;143.2 x 71.2 x 8.4 mm (5.64 x 2.80 x 0.33 in);141 g (4.97 oz);Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~67.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Mediatek MT6735P (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720MP2;microSDXC;8GB 1GB RAM;"8 MP, f/2.0, 1/4.0"", AF";LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (front-mounted), accelerometer, proximity;Li-Po 2500 mAh, non-removable;Gold, Gray;;;;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);LED flash;;;;;;;;
https://www.gsmarena.com/blu_dash_l2-8151.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-l2.jpg;BLU Dash L2;Released 2016, June;123g, 11.7mm thickness;Android 6.0;4GB 512MB RAM storage, microSDXC slot;2;N/A;119,394 hits;"4.0""";480x800 pixels;512 MB RAM;MT6580;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D250U;;;HSPA 21.1/5.76 Mbps;2016, June. Released 2016, June;Discontinued;127 x 64.5 x 11.7 mm (5.0 x 2.54 x 0.46 in);123 g (4.34 oz);Dual SIM (MIni-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~55.6% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;4GB 512MB RAM;3.15 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Ion 1400 mAh, removable;Black, White, Teal, Pink, Gold, Green;;;;;Up to 700 h (2G) / Up to 500 h (3G);Up to 17 h (2G) / Up to 12 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_selfie_2-8118.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-selfie-2.jpg;BLU Studio Selfie 2;Released 2016, May;153g, 8.5mm thickness;Android 5.1;8GB storage, microSDXC;3;N/A;204,553 hits;"5.0""";480x854 pixels;1 GB RAM;MT6580;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - S230Q;;;HSPA 21.1/5.76 Mbps;2016, May. Released 2016, May;Discontinued;144.4 x 72.5 x 8.5 mm (5.69 x 2.85 x 0.33 in);153 g (5.40 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~65.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.1 (Lollipop);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;720@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 3000 mAh, removable;Black, White, Gold;;;;;Up to 700 h (2G) / Up to 600 h (3G);Up to 34 h (2G) / Up to 24 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_neo_xl-8117.php;https://fdn2.gsmarena.com/vv/bigpic/blu-neo-xl.jpg;BLU Neo XL;Released 2016, March;183g, 8.5mm thickness;Android 5.1;8GB storage, microSDXC;5;N/A;125,584 hits;"6.0""";720x1280 pixels;1 GB RAM;;2800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - N110U;;;HSPA 21.1/5.76 Mbps;2016, March. Released 2016, March;Discontinued;162 x 84.5 x 8.5 mm (6.38 x 3.33 x 0.33 in);183 g (6.46 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;6.0 inches, 99.2 cm(~72.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 1GB RAM;"8 MP, f/2.4, 1/4.0"", AF";LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2800 mAh, removable;Black, White;;;;;Up to 700 h (2G) / Up to 650 h (3G);Up to 26 h (2G) / Up to 16 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_neo_x-8116.php;https://fdn2.gsmarena.com/vv/bigpic/blu-neo-x.jpg;BLU Neo X;Released 2016, May;151g, 9.8mm thickness;Android 5.1;4GB 512MB RAM storage, microSDXC slot;1;N/A;139,718 hits;"5.0""";480x854 pixels;512 MB RAM;MT6580;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - N070U;;;HSPA 21.1/5.76 Mbps;2016, May. Released 2016, May;Discontinued;143 x 73.8 x 9.8 mm (5.63 x 2.91 x 0.39 in);151 g (5.33 oz);Dual SIM (Micro-SIM, dual stand-by);LCD;5.0 inches, 68.9 cm(~65.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.1 (Lollipop);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;4GB 512MB RAM;5 MP;LED flash;720@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2000 mAh, removable;Black, White, Gold;;;;;Up to 800 h (2G) / Up to 700 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_x8_hd-8119.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-x8-hd.jpg;BLU Studio X8 HD;Released 2016, May;144g, 9.9mm thickness;Android 5.1;4GB 512MB RAM storage, microSDXC slot;1;N/A;348,610 hits;"5.0""";720x1280 pixels;512 MB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;;2016, May. Released 2016, May;Discontinued;146 x 73.6 x 9.9 mm (5.75 x 2.90 x 0.39 in);144 g (5.08 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~64.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);;Octa-core 1.4 GHz Cortex-A7;Mali-450;microSDXC;4GB 512MB RAM;5 MP;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh, removable;Black, White;;;;;Up to 450 h;Up to 58 h;;;;Yes;Yes;;;;
https://www.gsmarena.com/blu_energy_jr-8115.php;https://fdn2.gsmarena.com/vv/bigpic/blu-energy-jr.jpg;BLU Energy JR;Released 2016, June;136g, 11.3mm thickness;Android 4.4.2;512MB 256MB RAM storage, microSDXC slot;0;N/A;80,401 hits;"4.0""";480x800 pixels;256 MB RAM;;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;;2016, June. Released 2016, June;Discontinued;131.5 x 63.8 x 11.3 mm (5.18 x 2.51 x 0.44 in);136 g (4.80 oz);Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~54.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.4.2 (KitKat);;Dual-core 1.3 GHz;Mali-400;microSDXC;512MB 256MB RAM;3.15 MP;LED flash;720@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;A-GPS only;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Ion 3000 mAh, removable;Black, White;;;;;Up to 720 h;Up to 96 h;;;;Yes;Yes;;;;
https://www.gsmarena.com/blu_advance_4_0_l2-8030.php;https://fdn2.gsmarena.com/vv/bigpic/blu-a-40-l2-.jpg;BLU Advance 4.0 L2;Released 2016, April;122g, 10.8mm thickness;Android 6.0;4GB 512MB RAM storage, microSDXC slot;10;N/A;219,867 hits;"4.0""";480x800 pixels;512 MB RAM;MT6580;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - A030U;;;HSPA 21.1/5.76 Mbps;2016, April. Released 2016, April;Discontinued;133.7 x 65.8 x 10.8 mm (5.26 x 2.59 x 0.43 in);122 g (4.30 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~51.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;4GB 512MB RAM;3.15 MP;LED flash;720@30fps;VGA;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Ion 1300 mAh, removable;Black, White, Green, Pink;;;;;Up to 700 h (2G) / Up to 500 h (3G);Up to 17 h (2G) / Up to 12 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_dash_x2-8029.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-x2-.jpg;BLU Dash X2;Released 2016, April;174g, 9.7mm thickness;Android 6.0;8GB storage, microSDXC;10;N/A;156,094 hits;"5.0""";720x1280 pixels;1 GB RAM;;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D110U;;;HSPA 21.1/5.76 Mbps;2016, April. Released 2016, April;Discontinued;145 x 73.1 x 9.7 mm (5.71 x 2.88 x 0.38 in);174 g (6.14 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~65.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2000 mAh, removable;Black, Gold, Rose Gold;;;;;Up to 750 h (2G) / Up to 700 h (3G);Up to 25 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_dash_m2-8028.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-m2-.jpg;BLU Dash M2;Released 2016, April;172g, 9.8mm thickness;Android 6.0;4GB 512MB RAM storage, microSDXC slot;7;N/A;201,351 hits;"5.0""";480x854 pixels;512 MB RAM;;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D090U;;;HSPA 21.1/5.76 Mbps;2016, April. Released 2016, April;Discontinued;145 x 73.4 x 9.8 mm (5.71 x 2.89 x 0.39 in);172 g (6.07 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~64.7% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 6.0 (Marshmallow);;Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDXC;4GB 512MB RAM;5 MP;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2000 mAh, removable;Black, Gold, White, Rose Gold;;;;;Up to 800 h (2G) / Up to 700 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_x_mini-8003.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-x-mini.jpg;BLU Studio X Mini;Released 2016, March;122g, 10.8mm thickness;Android 5.1;8GB storage, microSDXC;9;N/A;83,838 hits;"4.5""";480x854 pixels;1 GB RAM;MT6735;1800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - S0150UU;2, 4, 7, 12, 17 - S0150UU;;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, March. Released 2016, March;Discontinued;133.7 x 65.8 x 10.8 mm (5.26 x 2.59 x 0.43 in);122 g (4.30 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~63.4% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 5.1 (Lollipop);Mediatek MT6735 (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720;microSDXC;8GB 1GB RAM;"5 MP, f/2.8, 1/4.0"", AF";LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 1800 mAh, removable;Black, White;;;;;Up to 700 h (2G) / Up to 600 h (3G);Up to 23 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_life_mark-7990.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-mark.jpg;BLU Life Mark;Released 2016, March;150g, 9.5mm thickness;Android 5.1;16GB storage, microSDXC;16;N/A;163,479 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6735;2300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 7, 20, 38, 40 - L0030EE;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, March. Released 2016, March;Discontinued;142.4 x 72 x 9.5 mm (5.61 x 2.83 x 0.37 in);150 g (5.29 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);Mediatek MT6735 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC;16GB 2GB RAM;"13 MP, f/2.0, 1/3"", AF";LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 2300 mAh, removable;Gold, Grey, White;;;;;Up to 715 h (2G) / Up to 615 h (3G);Up to 25 h (2G) / Up to 15 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_one_plus-7988.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-one-plus.jpg;BLU Studio One Plus;Released 2016, February;175g, 8.7mm thickness;Android 5.1;16GB storage, microSDXC;22;N/A;335,680 hits;"5.5""";1080x1920 pixels;2 GB RAM;MT6753;3200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - S0130UU;2, 4, 7, 12, 17 - S0130UU;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, February. Released 2016, February;Discontinued;143.5 x 71.2 x 8.7 mm (5.65 x 2.80 x 0.34 in);175 g (6.17 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~81.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 5.1 (Lollipop);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC;16GB 2GB RAM;"13 MP, f/2.0, 1/3"", AF";LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 3200 mAh, non-removable;Grey, Gold, Silver;;;;;Up to 750 h (2G) / Up to 650 h (3G);Up to 28 h (2G) / Up to 18 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_one-7989.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-one.jpg;BLU Studio One;Released 2016, February;147g, 7.6mm thickness;Android 5.1;16GB storage, microSDXC;14;N/A;193,992 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6735;2450 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - S0110UU;2, 4, 7, 12, 17 - S0110UU;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, February. Released 2016, February;Discontinued;141.5 x 71 x 7.6 mm (5.57 x 2.80 x 0.30 in);147 g (5.19 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~68.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.1 (Lollipop);Mediatek MT6735 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC;16GB 2GB RAM;"13 MP, f/2.0, 1/3"", AF";LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2450 mAh, non-removable;Black, Grey, White, Gold;;;;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_dash_x_plus_lte-7987.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-x-plus-lte.jpg;BLU Dash X Plus LTE;Released 2016, March;190g, 10.2mm thickness;Android 5.1;8GB storage, microSDXC;9;N/A;71,421 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6735;2750 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 12, 17;;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, March. Released 2016, March;Discontinued;158.8 x 77.7 x 10.2 mm (6.25 x 3.06 x 0.40 in);190 g (6.70 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~67.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 5.1 (Lollipop);Mediatek MT6735 (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720MP2;microSDXC;8GB 1GB RAM;"8 MP, f/2.4, 1/3.2"", AF";LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2750 mAh, removable;Black, Gold, White;;;;;Up to 700 h (2G) / Up to 625 h (3G);Up to 25 h (2G) / Up to 16 h (3G);LED flash;;;;;;;;
