Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;batstandby1;battalktime1;colors;sar-us;net4g;memoryother;price;sar-eu;bodyother;featuresother;gprstext;edge;displayother;models
https://www.gsmarena.com/verykool_s5518_maverick-7445.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5518.jpg;verykool s5518 Maverick;Released 2015, July;172g, 8.1mm thickness;Android 4.4.2, up to 5.0;8GB storage, microSDHC;0;N/A;96,089 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6582M;2600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 1700(AWS) / 1900;HSPA 21.1/5.76 Mbps;2015, July. Released 2015, July;Discontinued;157 x 77.7 x 8.1 mm (6.18 x 3.06 x 0.32 in);172 g (6.07 oz);Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~68.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Corning Gorilla Glass 3;Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;8 MP, AF;LED flash, panorama;1080p@30fps;5 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2600 mAh battery;Up to 288 h (3G);Up to 10 h (3G);Black, White/Gold, Gold;0.37 W/kg (head)     0.98 W/kg (body);;;About 140 EUR;;;;;;;
https://www.gsmarena.com/verykool_s5012_orbit-7152.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5012.jpg;verykool s5012 Orbit;Released 2014, October;159g, 9.5mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;0;N/A;78,299 hits;"5.0""";480x854 pixels;512 MB RAM;MT6572;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, October. Released 2014, October;Discontinued;146.1 x 74.8 x 9.5 mm (5.75 x 2.94 x 0.37 in);159 g (5.61 oz);Dual SIM (Mini-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~63.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.2 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;8 MP;LED flash;720p@30fps;1.3 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1800 mAh battery;Up to 240 h (3G);Up to 5 h (3G);Blue, Red;;;;About 110 EUR;0.10 W/kg (head)     0.10 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_sl4500_fusion-7151.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-sl4500.jpg;verykool SL4500 Fusion;Released 2015, March;130g, 8.9mm thickness;Android 4.4.4;8GB storage, microSDXC;1;N/A;67,661 hits;"4.5""";480x854 pixels;1 GB RAM;Snapdragon 410;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700 / 1900 / 2100;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015, March. Released 2015, March;Discontinued;131.6 x 65.6 x 8.9 mm (5.18 x 2.58 x 0.35 in);130 g (4.59 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~64.6% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;Android 4.4.4 (KitKat);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDXC;8GB 1GB RAM;8 MP;LED flash;720p@30fps;1.3 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1700 mAh battery;Up to 240 h (3G);Up to 7 h (3G);Black, Blue, White;;2, 4, 17;eMMC 4.5;About 160 EUR;0.58 W/kg (head)     1.30 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_i330_sunray-7150.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i330.jpg;verykool i330 Sunray;Released 2014, October;98g, 17.8mm thickness;Feature phone;128MB 32MB RAM storage, microSDHC slot;7;N/A;66,164 hits;"2.4""";240x320 pixels;32 MB RAM;MT6276W;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;Yes, 384 kbps;2014, October. Released 2014, October;Discontinued;107.8 x 52.3 x 17.8 mm (4.24 x 2.06 x 0.70 in);98 g (3.46 oz);Mini-SIM;TFT;2.4 inches, 17.8 cm(~31.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;Mediatek MT6276W;411 MHz;No;microSDHC (dedicated slot);128MB 32MB RAM;1.3 MP;;144p@15fps;No;;;No;4.0, A2DP;No;No;FM radio;2.0, OTG;;Li-Ion 800 mAh battery;Up to 216 h (3G);Up to 4 h (3G);Blue, Red;;;;About 70 EUR;0.48 W/kg (head)     1.24 W/kg (body);;MP4/MP3/H.264 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/verykool_s4510_luna-7117.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s4510.jpg;verykool s4510 Luna;Released 2014, September;142g, 10.2mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;0;N/A;145,686 hits;"4.5""";480x800 pixels;512 MB RAM;MT6572;1650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700 / 1900 / 2100;HSPA 21.1/5.76 Mbps;2014, September. Released 2014, September;Discontinued;136 x 67.5 x 10.2 mm (5.35 x 2.66 x 0.40 in);142 g (5.01 oz);Mini-SIM;IPS LCD;4.5 inches, 57.6 cm(~62.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~207 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.2 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;5 MP;;720p@30fps;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1650 mAh, removable;Up to 192 h (3G);Up to 8 h (3G);Black, Blue, Yellow;0.91 W/kg (head)     0.84 W/kg (body);;;About 90 EUR;;;;;;;
https://www.gsmarena.com/verykool_s5014_atlas-7108.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5014.jpg;verykool s5014 Atlas;Released 2015, February;112g, 8.3mm thickness;Android 4.4.2;8GB storage, microSDHC;2;N/A;91,601 hits;"5.0""";480x854 pixels;1 GB RAM;MT6582M;1900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700 / 1900 / 2100;HSPA 21.1/5.76 Mbps;2015, February. Released 2015, February;Discontinued;149 x 76.6 x 8.3 mm (5.87 x 3.02 x 0.33 in);112 g (3.95 oz);Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~60.4% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;8 MP;LED flash;720p@30fps;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1900 mAh battery;Up to 240 h (3G);Up to 7 h (3G);Black, Blue, White;;;;About 130 EUR;1.18 W/kg (head)     1.18 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_s6001_cyprus-7036.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s6001.jpg;verykool s6001 Cyprus;Released 2015, February;200g, 8mm thickness;Android 4.4.2;8GB storage, microSDHC;0;N/A;136,571 hits;"6.0""";720x1280 pixels;1 GB RAM;MT6582M;2300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2015, February. Released 2015, February;Discontinued;166 x 85 x 8 mm (6.54 x 3.35 x 0.31 in);200 g (7.05 oz);Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by);IPS LCD;6.0 inches, 99.2 cm(~70.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;13 MP;LED flash;720p@30fps;3 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2300 mAh battery;Up to 240 h (3G);Up to 7 h (3G);Black, Blue, White;;;;;0.76 W/kg (head)     0.64 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_s5015_spark_ii-7035.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-5015.jpg;verykool s5015 Spark II;Released 2015, February;135g, 8mm thickness;Android 4.4.2;8GB storage, microSDHC;1;N/A;110,573 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6582M;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700 / 1900 / 2100;HSPA 21.1/5.76 Mbps;2015, January. Released 2015, February;Discontinued;143.5 x 71.5 x 8 mm (5.65 x 2.81 x 0.31 in);135 g (4.76 oz);Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by);TFT;5.0 inches, 68.9 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;8 MP;Dual-LED flash;720p@30fps;5 MP;LED flash;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh battery;Up to 312 h (3G);Up to 10 h (3G);Black, Blue;;;;About 180 EUR;0.67 W/kg (head)     1.42 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_s4010_gazelle-6994.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s4010.jpg;verykool s4010 Gazelle;Released 2015, January;128g, 11mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;1;N/A;73,326 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572M;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700 / 1900 / 2100;HSPA;2015, January. Released 2015, January;Discontinued;127.5 x 64.9 x 11 mm (5.02 x 2.56 x 0.43 in);128 g (4.52 oz);Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~55.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6572M (28 nm);Dual-core 1.0 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;8 MP;LED flash;720p@30fps;1.3 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1400 mAh battery;Up to 336 h (3G);Up to 6 h 30 min (3G);White, Blue, Grey;;;;About 80 EUR;0.66 W/kg (head)     1.38 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_s4002_leo-6993.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s4002.jpg;verykool s4002 Leo;Released 2015, January;112g, 10.7mm thickness;Android 4.4.2;512MB 256MB RAM storage, microSDHC slot;0;N/A;84,752 hits;"4.0""";480x800 pixels;256 MB RAM;MT6571E;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2015, January. Released 2015, January;Discontinued;122 x 63 x 10.7 mm (4.80 x 2.48 x 0.42 in);112 g (3.95 oz);Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~59.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6571E;Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;512MB 256MB RAM;5 MP;LED flash;720p@30fps;1.3 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1450 mAh battery;Up to 240 h (3G);Up to 7 h (3G);Black, White, Yellow, Blue;;;;About 50 EUR;0.49 W/kg (head)     0.74 W/kg (body);;;Yes;Yes;;
https://www.gsmarena.com/verykool_s3501_lynx-6786.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s3501-Lynx.jpg;verykool s3501 Lynx;Released 2014, November;88.5g, 12.5mm thickness;Android 4.4.2;512MB 256MB RAM storage, microSDHC slot;1;N/A;84,426 hits;"3.5""";320x480 pixels;256 MB RAM;MT6571;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2014, November. Released 2014, November;Discontinued;113.4 x 60.2 x 12.5 mm (4.46 x 2.37 x 0.49 in);88.5 g (3.14 oz);Dual SIM (Mini-SIM/ Micro-SIM);TFT, 256K colors;3.5 inches, 36.5 cm(~53.4% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6571 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;512MB 256MB RAM;2 MP;LED flash;720p@30fps;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1000 mAh battery;Up to 120 h (3G);Up to 3 h (3G);Yellow, Blue;;;;;;;;Yes;Yes;;
https://www.gsmarena.com/verykool_r27-6772.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r27.jpg;verykool R27;Released 2014, October;110g, 15.6mm thickness;Feature phone;128MB ROM storage, microSDHC slot;4;N/A;61,441 hits;"2.2""";176x220 pixels;32 MB RAM;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;HSPA;2014, September. Released 2014, October;Discontinued;111.4 x 51.5 x 15.6 mm (4.39 x 2.03 x 0.61 in);110 g (3.88 oz);Mini-SIM;TFT;2.2 inches, 15.2 cm(~26.6% screen-to-body ratio);176 x 220 pixels (~128 ppi density);Scratch-resistant glass;;;;;microSDHC (dedicated slot);128MB ROM, 32MB RAM;2 MP;LED flash;144p;No;;;No;2.1, A2DP, EDR;No;No;Stereo FM radio, built-in antenna;2.0;;Li-Ion 900 mAh battery;Up to 216 h;Up to 4 h;Black;1.33 W/kg (head)     1.28 W/kg (body);;;About 60 EUR;;IP65 certified sealed all-weather designFlashlight;MP3/WAV/MP4 playerPredictive text input;;;;
https://www.gsmarena.com/verykool_s5511_juno_quatro-6760.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5510.jpg;verykool s5511 Juno Quatro;Released 2014, October;157g, 8.5mm thickness;Android 4.4.2;4GB 1GB RAM storage, microSDHC slot;3;N/A;84,286 hits;"5.5""";540x960 pixels;1 GB RAM;MT6582M;2300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, October. Released 2014, October;Discontinued;150.4 x 77.2 x 8.5 mm (5.92 x 3.04 x 0.33 in);157 g (5.54 oz);Dual SIM (Mini-SIM/ Micro-SIM);IPS LCD;5.5 inches, 83.4 cm(~71.8% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~200 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;4GB 1GB RAM;8 MP;LED flash;720p@30fps;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2300 mAh, removable;Up to 240 h (3G);Up to 7 h (3G);Yellow, Blue;;;;;;;;;;;
https://www.gsmarena.com/verykool_s5510_juno-6759.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s5510.jpg;verykool s5510 Juno;Released 2014, October;157g, 8.5mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;1;N/A;96,082 hits;"5.5""";540x960 pixels;512 MB RAM;MT6572;2300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, October. Released 2014, October;Discontinued;150.4 x 77.2 x 8.5 mm (5.92 x 3.04 x 0.33 in);157 g (5.54 oz);Dual SIM (Mini-SIM/ Micro-SIM);IPS LCD;5.5 inches, 83.4 cm(~71.8% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~200 ppi density);;Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.2 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;8 MP;LED flash;720p@30fps;1.3 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2300 mAh, removable;Up to 240 h (3G);Up to 7 h (3G);Yellow, Blue;;;;;;;;;;;
https://www.gsmarena.com/verykool_s354-6740.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s354.jpg;verykool s354;Released 2014, July;105g, 12mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;1;N/A;103,526 hits;"3.5""";320x480 pixels;512 MB RAM;MT6572M;1200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;HSPA;2014, July. Released 2014, July;Discontinued;119 x 65 x 12 mm (4.69 x 2.56 x 0.47 in);105 g (3.70 oz);Mini-SIM;TFT, 256K colors;3.5 inches, 36.5 cm(~47.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 4.2 (Jelly Bean);Mediatek MT6572M (28 nm);Dual-core 1.2 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;2 MP;LED flash;720p@30fps;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;3.0;No;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1200 mAh, removable;Up to 168 h (3G);Up to 3 h (3G);Black/Blue, Fuchsia, Yellow;;;;About 60 EUR;0.83 W/kg (head)     1.17 W/kg (body);;;;;;
https://www.gsmarena.com/verykool_sl5000_quantum-6671.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-sl500.jpg;verykool SL5000 Quantum;Released 2014, September;140g, 8.9mm thickness;Android 4.4.2;4GB 1GB RAM storage, microSDXC slot;2;N/A;72,733 hits;"5.0""";480x854 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700 / 1900 / 2100;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2014, September. Released 2014, September;Discontinued;143 x 72.8 x 8.9 mm (5.63 x 2.87 x 0.35 in);140 g (4.94 oz);Micro-SIM;IPS LCD;5.0 inches, 68.9 cm(~66.2% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Scratch-resistant glass;Android 4.4.2 (KitKat);;Quad-core 1.2 GHz;;microSDXC (dedicated slot);4GB 1GB RAM;8 MP, AF;LED flash;720p@30fps;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Up to 240 h (3G);Up to 6 h (3G);White;;2, 4, 17;;About 180 EUR;;Flashlight;;;;;
https://www.gsmarena.com/verykool_s401-6443.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s401.jpg;verykool s401;Released 2014, June;100g, 10.4mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;109,117 hits;"4.0""";480x800 pixels;512 MB RAM;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);UMTS 850 / 1900 / 2100;HSPA 21.1/5.76 Mbps;2014, June. Released 2014, June;Discontinued;126 x 65 x 10.4 mm (4.96 x 2.56 x 0.41 in);100 g (3.53 oz);Single SIM or Dual SIM (dual stand-by);TFT;4.0 inches, 45.5 cm(~55.6% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.2 (Jelly Bean);;Dual-core 1.0 GHz;;microSDHC;4GB 512MB RAM;5 MP;LED flash;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;No;No;FM radio;2.0;Accelerometer, proximity;Li-Ion 1400 mAh, removable;Up to 240 h (3G);Up to 6 h (3G);Blue;;;;;;Flashlight;;;;;
https://www.gsmarena.com/verykool_s352-6442.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s352.jpg;verykool s352;Released 2014, June;104g, 12.4mm thickness;Android 4.2;4GB 512MB storage, microSDHC slot;2;N/A;59,392 hits;"3.5""";320x480 pixels;512 MB RAM;;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);;;2014, June. Released 2014, June;Discontinued;118 x 63.1 x 12.4 mm (4.65 x 2.48 x 0.49 in);104 g (3.67 oz);Single SIM or Dual SIM (dual stand-by);TFT;3.5 inches;320 x 480 pixels;;Android 4.2 (Jelly Bean);;;;microSDHC;4GB 512MB;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;No;No;FM radio;2.0;Accelerometer;Li-Ion 1300 mAh, removable;Up to 168 h (3G);Up to 3 h (3G);Black, Blue, Green, Red, Pink;;;;;;;;Yes;Yes;;
https://www.gsmarena.com/verykool_s351-6441.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s351.jpg;verykool s351;Released 2014, June;90.5g, 12.7mm thickness;Android 4.1.2;512MB 512MB RAM storage, microSDHC slot;0;N/A;59,972 hits;"3.5""";320x480 pixels;512 MB RAM;;1150 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, June. Released 2014, June;Discontinued;116.9 x 62.7 x 12.7 mm (4.60 x 2.47 x 0.5 in);90.5 g (3.21 oz);Single SIM or Dual SIM (dual stand-by);TFT;3.5 inches;320 x 480 pixels;;Android 4.1.2 (Jelly Bean);;Dual-core 1.0 GHz;;microSDHC;512MB 512MB RAM;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;2.0;No;No;FM radio;2.0;Accelerometer;Li-Ion 1150 mAh, removable;Up to 144 h (3G);Up to 4 h (3G);Black/Green;;;;;;;;;;;
https://www.gsmarena.com/verykool_i129-6440.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i129.jpg;verykool i129;Released 2014, June;75g, 14mm thickness;Feature phone;microSDHC slot;2;N/A;82,977 hits;"1.77""";128x160 pixels; ;;600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2014, June. Released 2014, June;Discontinued;113.5 x 48.4 x 14 mm (4.47 x 1.91 x 0.55 in);75 g (2.65 oz);Mini-SIM;TFT;1.77 inches, 9.9 cm(~17.9% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;Yes;No;;;No;2.1, EDR;No;No;FM radio, built-in antenna;1.1;;Li-Ion 600 mAh, removable;Up to 120 h;Up to 3 h;Blue, Red, Pink, Yellow, Green;;;;;;Flashlight;MP3 player;Yes;No;;
https://www.gsmarena.com/verykool_s505-6400.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s505.jpg;verykool s505;Released 2014, May;100g, 8.3mm thickness;Android 4.2;4GB 1GB RAM storage, microSDHC slot;3;N/A;80,429 hits;"5.0""";720x1280 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900 / 2100;HSPA 21.1/5.76 Mbps;2014, May. Released 2014, May;Discontinued;143.5 x 71.6 x 8.3 mm (5.65 x 2.82 x 0.33 in);100 g (3.53 oz);Single SIM or Dual SIM (dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~67.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);;Android 4.2 (Jelly Bean);;Quad-core 1.3 GHz;;microSDHC;4GB 1GB RAM;12 MP, AF;LED flash;Yes;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Up to 240 h (3G);Up to 5 h (3G);Black, White;;;;;;;;;;;
https://www.gsmarena.com/verykool_s450-6401.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s450.jpg;verykool s450;Released 2014, May;132.5g, 9.9mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;1;N/A;62,931 hits;"4.5""";480x854 pixels;512 MB RAM;;1750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, May. Released 2014, May;Discontinued;131.4 x 66.8 x 9.9 mm (5.17 x 2.63 x 0.39 in);132.5 g (4.66 oz);Single SIM or Dual SIM (dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~63.6% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);;Android 4.2 (Jelly Bean);;Dual-core 1.2 GHz;;microSDHC;4GB 512MB RAM;8 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB;Accelerometer, proximity;Li-Ion 1750 mAh, removable;Up to 240 h (3G);Up to 5 h (3G);Black;;;;;;Flashlight;;;;;
