Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;net5g;bodyother;displayprotection;cam2features;featuresother;optionalother;models;battalktime1;tbench;batlife;batstandby1;displayother;sar-us;sar-eu;batmusicplayback1;gprstext;edge
https://www.gsmarena.com/htc_desire_520-7420.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-520.jpg;HTC Desire 520;Released 2015, November;9.1mm thickness;Android 5.1, Sense 7 UI;8GB storage, microSDXC;16;N/A;471,785 hits;"4.5""";480x854 pixels;1 GB RAM;Snapdragon 210;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;2, 4, 5, 17;HSPA, LTE;2015, August. Released 2015, November;Discontinued;139.8 x 68.9 x 9.1 mm (5.50 x 2.71 x 0.36 in);-;;Nano-SIM;IPS LCD;4.5 inches, 55.8 cm(~57.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 5.1 (Lollipop), Sense 7 UI;Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDXC (dedicated slot);8GB 1GB RAM;eMMC 4.5;8 MP, AF;LED flash;720p@30fps;2 MP;720p;Wi-Fi 802.11 b/g/n, hotspot;4.1, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Slate Gray;;;;;;;;;;;;;;;;;;
https://www.gsmarena.com/htc_one_me-7275.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-me.jpg;HTC One ME;Released 2015, July;155g, 9.8mm thickness;Android 5.2, up to 6, Sense UI 7;32GB storage, microSDXC;221;0.1%;2,984,201 hits;"5.2""";1440x2560 pixels;3 GB RAM;Helio X10;2840 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 28, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, June. Released 2015, July;Discontinued;151 x 72 x 9.8 mm (5.94 x 2.83 x 0.39 in);155 g (5.47 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.2 inches, 74.5 cm(~68.6% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~565 ppi density);Android 5.2 (Lollipop), upgradable to 6 (Marshmallow), Sense UI 7;Mediatek MT6795 Helio X10 (28 nm);Octa-core 2.2 GHz Cortex-A53;PowerVR G6200;microSDXC (dedicated slot);32GB 3GB RAM;eMMC 5.0;20 MP, f/2.2, 28mm (wide), AF;Dual-LED dual-tone flash, HDR, panorama;4K@30fps;"4 MP, f/2.0, 27mm (wide), 1/3"", 2µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS, BDS;Yes;FM radio;microUSB 2.0;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 2840 mAh, non-removable;Meteor Grey, Rose Gold, Gold Sepia;About 340 EUR;;;;HDR;;;One ME dual sim, M9ew;Up to 23 h (2G) / Up to 13 h (3G);;;Up to 598 h (2G) / Up to 626 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_820g+_dual_sim-7267.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820g-plus.jpg;HTC Desire 820G+ dual sim;Released 2015, June;154.5g, 7.7mm thickness;Android 4.4.2, Sense UI 6;16GB storage, microSDHC;45;0.1%;3,806,566 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6592;2600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;;HSPA;2015, May. Released 2015, June;Discontinued;157.7 x 78.7 x 7.7 mm (6.21 x 3.10 x 0.30 in);154.5 g (5.47 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 4.4.2 (KitKat), Sense UI 6;Mediatek MT6592 (28 nm);Octa-core 1.7 GHz Cortex-A7;Mali-450MP4;microSDHC (dedicated slot);16GB 1GB RAM;;13 MP, f/2.2, 28mm (wide), AF;LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.3;1080p@30fps;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2600 mAh, non-removable;Marble White, Dovetail gray;About 180 EUR;;;;;;;Desire 820G PLUS dua, Desire_820G_PLUS_dua;Up to 32 h (2G) / Up to 12 h (3G);;;Up to 600 h (2G) / Up to 560 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_326g_dual_sim-7194.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-326g.jpg;HTC Desire 326G dual sim;Released 2015, June;146g, 9.7mm thickness;Android 4.4.2;8GB storage, microSDHC;20;N/A;1,584,370 hits;"4.5""";480x854 pixels;1 GB RAM;Spreadtrum SC7731G;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2015, April. Released 2015, June;Discontinued;139.7 x 69.6 x 9.7 mm (5.5 x 2.74 x 0.38 in);146 g (5.15 oz);;Dual SIM (Micro-SIM, dual stand-by);TFT;4.5 inches, 55.8 cm(~57.4% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.4.2 (KitKat);Spreadtrum SC7731G;Quad-core 1.2 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;2 MP;720p;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;White Birch, Black Onyx;About 130 EUR;;;;;;;;Up to 20 h (2G) / Up to 11 h (3G);;;Up to 524 h (2G) / Up to 386 h (3G);;;;;;
https://www.gsmarena.com/htc_one_m9+-6977.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-plus-new.jpg;HTC One M9+;Released 2015, May;168g, 9.6mm thickness;Android 5.2, up to 6, Sense UI 7;32GB storage, microSDXC;401;0.2%;6,347,153 hits;"5.2""";1440x2560 pixels;3 GB RAM;Helio X10;2840 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 28, 38, 39, 40, 41;HSPA 42.2/21.1 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2015, April. Released 2015, May;Discontinued;151 x 72 x 9.6 mm (5.94 x 2.83 x 0.38 in);168 g (5.93 oz);;Nano-SIM;Super LCD3;5.2 inches, 74.5 cm(~68.6% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~565 ppi density);Android 5.2 (Lollipop), upgradable to 6 (Marshmallow), Sense UI 7;Mediatek MT6795T Helio X10 (28 nm);Octa-core 2.2 GHz Cortex-A53;PowerVR G6200;microSDXC (dedicated slot);32GB 3GB RAM;eMMC 5.0;"20 MP, f/2.2, 28mm (wide), 1/2.4"", 1.2µm2.1 MP, AF";Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@60fps, 720p@120fps, HDR, stereo sound rec.;"4 MP, f/2.0, 27mm (wide), 1/3"", 2µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS, BDS;Yes (market/operator dependent);Stereo FM radio, RDS;microUSB 2.0 (MHL 2 TV-out), OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 2840 mAh, non-removable;Gunmetal Gray, Silver Gold, Amber Gold;About 300 EUR;;;To be confirmed;HDR;;;One M9PLUS;Up to 23 h (2G) / Up to 13 h (3G);;;Up to 598 h (2G) / Up to 626 h (3G);;;;;;
https://www.gsmarena.com/htc_one_m8s-7165.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8s.jpg;HTC One M8s;Released 2015, May;160g, 9.6mm thickness;Android 5, Sense UI 7;16GB/32GB storage, microSDXC;134;0.1%;1,875,233 hits;"5.0""";1080x1920 pixels;2 GB RAM;Snapdragon 615;2840 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100 - EMEA;3, 5, 7, 8, 20 - EMEA;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, April. Released 2015, May;Discontinued;146.4 x 70.6 x 9.6 mm (5.76 x 2.78 x 0.38 in);160 g (5.64 oz);;Nano-SIM;Super LCD3;5.0 inches, 68.9 cm(~66.7% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 5 (Lollipop), Sense UI 7;Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Adreno 405;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 2GB RAM;eMMC 4.5;13 MP, f/2.0, 28mm (wide), AF2 MP, (depth);Dual-LED dual-tone flash, HDR, panorama;1080p@60fps, 720p@120fps, HDR, stereo sound rec.;5 MP, f/2.8, 34mm (standard);1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS;Yes (market/operator dependent);Stereo FM radio, RDS;microUSB 2.0 (MHL TV-out), OTG;Accelerometer, gyro, proximity, compass, barometer;Li-Po 2840 mAh, non-removable;Gunmetal Gray, Glacial Silver, Amber Gold;About 330 EUR;;;To be confirmed;HDR;;;One M8s;Up to 20 h (3G);;;Up to 753 h (3G);;;;;;
https://www.gsmarena.com/htc_one_e9+-7111.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-e9plus.jpg;HTC One E9+;Released 2015, May;150g, 7.5mm thickness;Android 5, up to 6, Sense UI 7;32GB storage, microSDXC;275;0.1%;5,222,345 hits;"5.5""";1440x2560 pixels;3 GB RAM;Helio X10;2800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 28, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, March. Released 2015, May;Discontinued;156.5 x 76.5 x 7.5 mm (6.16 x 3.01 x 0.30 in);150 g (5.29 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~69.7% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~534 ppi density);Android 5 (Lollipop), upgradable to 6 (Marshmallow), Sense UI 7;Mediatek MT6795M Helio X10 (28 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR G6200;microSDXC (dedicated slot);32GB 3GB RAM;eMMC 5.0;20 MP, f/2.2, 28mm (wide), AF;LED flash, panorama, HDR;4K@30fps;"13 MP, f/2.0, 27mm (wide)or4 MP, f/2.0, 27mm (wide), 1/3"", 2µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS, BDS;Yes;FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Po 2800 mAh, non-removable;Meteor Gray, Classic Rose Gold, Gold Sepia;About 320 EUR;;;Corning Gorilla Glass 4;HDR;;;One E9PLUS dual sim, E9pw;Up to 21 h 30 min (2G) / Up to 14 h 20 min (3G);Basemark OS II 2.0: 1227Basemark X: 9639;;Up to 590 h (2G) / Up to 617 h (3G);;;;;;
https://www.gsmarena.com/htc_one_e9-7310.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-e9.jpg;HTC One E9;Released 2015, May;147g, 7.5mm thickness;Android 5, up to 6, Sense UI 7;16GB storage, microSDXC;46;N/A;1,412,240 hits;"5.5""";1080x1920 pixels;2 GB RAM;Helio X10;2800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, May. Released 2015, May;Discontinued;156.5 x 76.5 x 7.5 mm (6.16 x 3.01 x 0.30 in);147 g (5.19 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~69.7% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 5 (Lollipop), upgradable to 6 (Marshmallow), Sense UI 7;Mediatek MT6795M Helio X10 (28 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR G6200;microSDXC (dedicated slot);16GB 2GB RAM;eMMC 5.0;13 MP, f/2.2, 28mm (wide), AF;LED flash, panorama, HDR;Yes;"4 MP, f/2.0, 27mm (wide), 1/3"", 2µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS, BDS;Yes;FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Po 2800 mAh, non-removable;Black, White;About 320 EUR;;;To be disclosed;HDR;;;One E9 dual sim;;;;;;;;;Yes;Yes
https://www.gsmarena.com/htc_one_m9-6891.php;https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-1.jpg;HTC One M9;Released 2015, March 09;157g, 9.6mm thickness;Android 5.0, up to 7.0, Sense UI 7;32GB storage, microSDXC;907;0.5%;16,657,780 hits;"5.0""";1080x1920 pixels;3 GB RAM;Snapdragon 810;2840 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40, 41;HSPA 42.2/21.1 Mbps, LTE-A Cat6 300/50 Mbps;2015, March 01. Released 2015, March 09;Discontinued;144.6 x 69.7 x 9.6 mm (5.69 x 2.74 x 0.38 in);157 g (5.54 oz);Glass front (Gorilla Glass 3), aluminum back, aluminum frame;Nano-SIM;Super LCD3;5.0 inches, 68.9 cm(~68.4% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 5.0 (Lollipop), upgradable to 7.0 (Nougat), Sense UI 7;Qualcomm MSM8994 Snapdragon 810 (20 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57);Adreno 430;microSDXC (dedicated slot);32GB 3GB RAM;eMMC 5.0;"20 MP, f/2.2, 28mm (wide), 1/2.4"", 1.2µm, AF";Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@60fps, 720p@120fps, HDR, stereo sound rec.;"4 MP, f/2.0, 27mm (wide), 1/3"", 2µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS;Yes;Stereo FM radio, RDS;microUSB 2.0 (MHL 3.0 TV-out), OTG;Accelerometer, gyro, proximity, compass;Li-Po 2840 mAh, non-removable;Gunmetal Gray, Amber Gold, Silver/Rose gold, Gold/Pink, Pink;About 360 EUR;;;Corning Gorilla Glass 3;HDR;;24-bit/192kHz audio;One M9, M9u, 0PJA2, HTC6535LVW, M9pw, M9, 0PJA10;Up to 25 h 20 min (2G) / Up to 21 h 50 min (3G);Basemark OS II 2.0: 1365Basemark X: 19848;;Up to 391 h (2G) / Up to 402 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_820s_dual_sim-7115.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820q.jpg;HTC Desire 820s dual sim;Released 2015, March;155g, 7.7mm thickness;Android 4.4.4, Sense UI 6;16GB storage, microSDHC;98;N/A;3,021,632 hits;"5.5""";720x1280 pixels;2 GB RAM;MT6752;2600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, March. Released 2015, March;Discontinued;157.7 x 78.7 x 7.7 mm (6.21 x 3.10 x 0.30 in);155 g (5.47 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD,;5.5 inches, 83.4 cm(~67.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 4.4.4 (KitKat), Sense UI 6;Mediatek MT6752 (28 nm);Octa-core 1.7 GHz Cortex-A53;Mali-T760MP2;microSDHC (dedicated slot);16GB 2GB RAM;;13 MP, AF;LED flash, HDR, panorama;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2600 mAh, non-removable;Marble White, Milkyway Gray, Monarch Orange, Santorini White, Tuxedo Gray;About 370 EUR;;;;;;;Desire 820s dual sim, Desire 820ts, D820ys;Up to 12 h 10 min (3G);;;Up to 560 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_626g+-7183.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626g-plus.jpg;HTC Desire 626G+;Released 2015, April;138g, 8.2mm thickness;Android 4.4.2;8GB storage, microSDHC;42;N/A;4,619,541 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6592;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100 - SIM 1 & SIM 2;;HSPA 21.1/5.76 Mbps;2015, April. Released 2015, April;Discontinued;146.9 x 70.9 x 8.2 mm (5.78 x 2.79 x 0.32 in);138 g (4.87 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD,;5.0 inches, 68.9 cm(~66.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.2 (KitKat);Mediatek MT6592 (28 nm);Octa-core 1.7 GHz Cortex-A7;Mali-450MP4;microSDHC (dedicated slot);8GB 1GB RAM;;13 MP, f/2.2, 28mm (wide), AF;LED flash, panorama;1080p@30fps;5 MP, f/2.8, 34mm (standard);1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, aptX;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2000 mAh, non-removable;White Birch, Purple Fire, Blue Lagoon;About 250 EUR;;;;;;;Desire 626GPLUS dual, Desire_626GPLUS_dual;Up to 22 h 40 min (2G) / Up to 12 h 40 min (3G);;;Up to 521 h (2G) / Up to 458 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_626-6968.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626.jpg;HTC Desire 626;Released 2015, March;140g, 8.2mm thickness;Android 4.4.4;16GB storage, microSDHC;105;0.3%;8,964,184 hits;"5.0""";720x1280 pixels;1/2 GB RAM;MT6752;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 2100;1, 3, 5, 7, 8, 28;HSPA, LTE;2014, February. Released 2015, March;Discontinued;146.9 x 70.9 x 8.2 mm (5.78 x 2.79 x 0.32 in);140 g (4.94 oz);;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IPS LCD,;5.0 inches, 68.9 cm(~66.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.4 (KitKat);Mediatek MT6752Qualcomm Snapdragon 410 (28 nm);Octa-core 1.7 GHz Cortex-A53Quad-core 1.2 GHz Cortex-A53;Mali-T760MP2Adreno 306;microSDHC (dedicated slot);16GB 1GB RAM, 16GB 2GB RAM;eMMC 4.5;13 MP, f/2.2, AF;LED flash, panorama;1080p@30fps;5 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, DLNA, hotspot;4.0, A2DP, aptX;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2000 mAh, non-removable;Black, White;About 180 EUR;;;;;;;Desire 626 dual sim, D626q, Desire 626, D626ph, D626x, D626w;Up to 20 h 30 min (2G) / Up to 30 h (3G);;;Up to 800 h (2G) / Up to 761 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_526g+_dual_sim_-6947.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-526Gplus-dual-sim.jpg;HTC Desire 526G+ dual sim ;Released 2015, January;154g, 9.9mm thickness;Android 4.4.2;8GB/16GB storage, microSDHC;39;0.1%;5,939,350 hits;"4.7""";540x960 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, January. Released 2015, January;Discontinued;139.8 x 69.8 x 9.9 mm (5.50 x 2.75 x 0.39 in);154 g (5.43 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD,;4.7 inches, 60.9 cm(~62.4% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat);;Octa-core 1.7 GHz - 526G+ modelQuad-core 1.3 GHz - 526G model;;microSDHC (dedicated slot);8GB 1GB RAM, 16GB 1GB RAM;;8 MP, f/2.2, AF;LED flash;1080p@30fps;2 MP;720p;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, aptX;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Glacier blue, Stealth black, Lacquer black, Fervor red - 526G+Glacier blue, Stealth black - 526G;About 160 EUR;;;;;;;Desire 526GPLUS dual, Desire 526G dual sim, Desire_526G_dual_sim, D526h;Up to 15 h (3G);;;Up to 622 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_826_dual_sim-6921.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-826r.jpg;HTC Desire 826 dual sim;Released 2015, March;183g, 8mm thickness;Android 5.0.1, up to 6.0.1, Sense UI;16GB storage, microSDXC;202;0.1%;9,408,423 hits;"5.5""";1080x1920 pixels;2 GB RAM;Snapdragon 615;2600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 38, 39, 40, 41 - HK, India;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, January. Released 2015, March;Discontinued;158 x 77.5 x 8 mm (6.22 x 3.05 x 0.31 in);183 g (6.46 oz);;Dual SIM (Nano-SIM, dual stand-by);Super LCD3;5.5 inches, 83.4 cm(~68.1% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 5.0.1 (Lollipop), upgradable to 6.0.1 (Marshmallow), Sense UI;Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Adreno 405;microSDXC (dedicated slot);16GB 2GB RAM;eMMC 4.5;13 MP, f/2.2, AF;LED flash, HDR;1080p@30fps, 720p@60fps;"4 MP, f/2.0, 27mm (wide), 1/3"", 2µm (HK model)13 MP (India model)";1080p@30fps;Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot;4.1, A2DP, aptX;GPS, GLONASS/ BDS (market dependant);No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2600 mAh, non-removable;White Birch, Blue Lagoon, Marshmallow White, Dark Grey, Purple Fire;About 200 EUR;;;;HDR;;;Desire 826 dual sim, D826y;Up to 22 h (2G) / Up to 19 h (3G);;;Up to 626 h (2G) / Up to 687 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_320-6913.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-320.jpg;HTC Desire 320;Released 2015, January;145g, 10.5mm thickness;Android 4.4.2;0GB/4GB/8GB storage, microSDHC;22;0.1%;997,771 hits;"4.5""";480x854 pixels;1 GB RAM;;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 - North America;;HSPA 21.1/5.76 Mbps;2015, January. Released 2015, January;Discontinued;132 x 67.8 x 10.5 mm (5.20 x 2.67 x 0.41 in);145 g (5.11 oz);;Micro-SIM;TFT;4.5 inches, 55.8 cm(~62.4% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.4.2 (KitKat);;Quad-core 1.3 GHz;;microSDHC (dedicated slot);4GB 512MB (NA), 8GB 1GB RAM (EU);;5 MP or 8 MP, AF;LED flash;1080p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio (EU model only);microUSB 2.0;Accelerometer;Li-Ion 2100 mAh, removable;Meridian Gray, White;About 80 EUR;;;;;;;;Up to 12 h (3G);;;Up to 690 h (3G);;;;;;
https://www.gsmarena.com/htc_desire_620g_dual_sim-6841.php;https://fdn2.gsmarena.com/vv/bigpic/htc-desire-620g.jpg;HTC Desire 620G dual sim;Released 2014, December;160g, 9.6mm thickness;Android 4.4.4, Sense UI;8GB storage, microSDHC;76;N/A;6,639,666 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6592;2100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2014, December. Released 2014, December;Discontinued;150.1 x 72.7 x 9.6 mm (5.91 x 2.86 x 0.38 in);160 g (5.64 oz);;Dual SIM (Micro-SIM, dual stand-by);Super LCD;5.0 inches, 68.9 cm(~63.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.4 (KitKat), Sense UI;Mediatek MT6592 (28 nm);Octa-core 1.7 GHz Cortex-A7;Mali-450MP4;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, f/2.4, AF;LED flash, panorama;1080p@30fps;5 MP;1080p@30fps;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, aptX;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2100 mAh, removable;Marble White, Milkyway Gray, Saffron Gray, Santorini White, Tangerine White, Tuxedo Gray;About 190 EUR;;;;;;;Desire 620G dual sim, Desire_620G_dual_sim;Up to 19 h (3G);;;Up to 525 h (3G);;;;;;
