Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;batmusicplayback1;colors;sar-eu;price;cam2video;batlife;displayother;bodyother;sar-us;gprstext;edge;models;optionalother;memoryother
https://www.gsmarena.com/sony_ericsson_k510-1488.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k510.gif;Sony Ericsson K510;Released 2006, February;82g, 17mm thickness;Feature phone;28MB storage, no card slot;48;0.1%;1,602,446 hits;"1.8""";128x160 pixels; ;;750 mAh Li-Ion;GSM 900 / 1800 / 1900 - K510i;;;2006, February;Discontinued;101 x 44 x 17 mm (3.98 x 1.73 x 0.67 in);82 g (2.89 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;28MB;1.3 MP;;QCIF;No;No;Yes;No;No;Proprietary;;MP3/AAC/MP4 playerPredictive text inputPhoto editorOrganizerVoice memoExchangeable Style-Up covers;Removable Li-Ion 750 mAh battery (BST-36);Up to 360 h;Up to 6 h;;Midnight Black, Polished Purple;0.75 W/kg (head);About 80 EUR;;;Wallpapers, screensavers;;1.02 W/kg (head)     0.91 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_k310-1489.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k310.gif;Sony Ericsson K310;Released 2006, February;82g, 17mm thickness;Feature phone;15MB storage, no card slot;42;0.1%;1,217,611 hits;"1.74""";128x160 pixels; ;;;GSM 900 / 1800 / 1900 - K310i;;;2006, February;Discontinued;101 x 44 x 17 mm (3.98 x 1.73 x 0.67 in);82 g (2.89 oz);Mini-SIM;UBC, 65K colors;1.74 inches, 9.5 cm(~21.4% screen-to-body ratio);128 x 160 pixels (~118 ppi density);;;;;;No;15MB;VGA;;Yes;No;No;No;No;No;Proprietary;;MP3/AAC/MP4 playerPredictive text inputPhoto editorOrganizerVoice memoExchangeable Style-Up covers;Removable Li-Ion battery;Up to 360 h;Up to 6 h;;Shadow Blue, Misty Silver;;About 80 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_w950-1443.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w950.gif;Sony Ericsson W950;Released 2006, February;112g, 15mm thickness;Symbian 9.1, UIQ 3.0;4GB storage, no card slot;47;0.1%;3,474,221 hits;"2.6""";240x320 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, February;Discontinued;106 x 54 x 15 mm (4.17 x 2.13 x 0.59 in);112 g (3.95 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.6 inches, 39 x 53 mm, 20.9 cm(~36.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;Symbian 9.1, UIQ 3.0;;32-bit Philips Nexperia PNX4008 208 MHz;;No;4GB;No;;;;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion 900 mAh battery (BST-33);Up to 340 h;Up to 7h 30 min;;Mystic purple;1.35 W/kg (head);About 180 EUR;;;Handwriting recognitionWallpapers, screensavers;;1.02 W/kg (head)     1.22 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_m600-1425.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-m600.gif;Sony Ericsson M600;Released 2006, February;112g, 15mm thickness;Symbian 9.1, UIQ 3.0;80MB storage, Memory Stick Micro slot;39;N/A;2,565,741 hits;"2.6""";240x320 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, February;Discontinued;105 x 54 x 15 mm (4.13 x 2.13 x 0.59 in);112 g (3.95 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.6 inches, 39 x 53 mm, 20.9 cm(~36.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;Symbian 9.1, UIQ 3.0;;32-bit Philips Nexperia PNX4008 208 MHz;;Memory Stick Micro (M2), up to 4 GB, 64 MB included;80MB;No;;;;No;2.0, A2DP;No;No;2.0;;MP3/AAC/H.263 playerSync MLDocument viewer (Word, Excel, PowerPoint, PDF)OrganizerVoice memo;Removable Li-Po 900 mAh battery (BST-33);Up to 340 h;Up to 7 h;;Granite Black, Crystal White;1.16 W/kg (head);About 130 EUR;;;Handwriting recognition (English and Chinese);;;;;;;
https://www.gsmarena.com/sony_ericsson_m608-1565.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-m600.gif;Sony Ericsson M608;Released 2006, May;112g, 15mm thickness;Symbian 9.1, UIQ 3.0;80MB storage, Memory Stick Micro slot;17;N/A;843,318 hits;"2.6""";240x320 pixels; ;;;GSM 900 / 1800 / 1900;;;2006, May;Discontinued;107 x 57 x 15 mm (4.21 x 2.24 x 0.59 in);112 g (3.95 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.6 inches, 39 x 53 mm, 20.9 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;Symbian 9.1, UIQ 3.0;;32-bit Philips Nexperia PNX4008 208 MHz;;Memory Stick Micro (M2), up to 4 GB, 64 MB included;80MB;No;;;;No;2.0, A2DP;No;No;Proprietary;;MP3/AAC/H.263 playerSync MLDocument viewer (Word, Excel, PowerPoint, PDF)OrganizerVoice memo;Removable Li-Ion battery;Up to 340 h;Up to 7 h;;Granite Black, Crystal White;;About 120 EUR;;;Handwriting recognition;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_k610-1431.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k610.gif;Sony Ericsson K610;Released 2006, February;89g, 16.9mm thickness;Feature phone;16MB storage, Memory Stick Micro slot;52;0.1%;2,555,689 hits;"1.9""";176x220 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2006, February;Discontinued;102 x 45.2 x 16.9 mm (4.02 x 1.78 x 0.67 in);89 g (3.14 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 30 x 37 mm, 11.4 cm(~24.6% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 2 GB;16MB;2 MP;;Yes;VGA videocall camera;No;2.0, A2DP;No;No;2.0;;MP3/AAC/MP4 playerVideo telephonyPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Po 900 mAh battery (BST-37);Up to 400 h (2G) / Up to 350 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Evening Red, Urban Silver, Misty White;;About 110 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_j100-1430.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j100.gif;Sony Ericsson J100;Released 2006, February;79g, 18mm thickness;Feature phone;No card slot;19;N/A;381,611 hits;"1.4""";96x64 pixels; ;;;GSM 900 / 1800 - J100i;;;2006, February;Discontinued;100 x 44 x 18 mm (3.94 x 1.73 x 0.71 in);79 g (2.79 oz);Mini-SIM;STN, 65K colors;1.4 inches, 5.8 cm(~13.3% screen-to-body ratio);96 x 64 pixels, 3:2 ratio (~82 ppi density);;;;;;No;;No;;;;No;No;No;No;;;Predictive text inputOrganizerStopwatch;Removable Li-Ion battery;Up to 300 h;Up to 8 h;;2 -  Polar White, Twilight Blue;;About 40 EUR;;;Wallpapers, themes;;;No;No;;;
https://www.gsmarena.com/sony_ericsson_w810-1402.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w810.gif;Sony Ericsson W810;Released 2006, Q1;99g, 19.5mm thickness;Feature phone;20MB storage, Memory Stick Duo Pro slot;153;0.3%;6,139,341 hits;"1.9""";176x220 pixels; ;;900 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2006, Q1;Discontinued;100 x 46 x 19.5 mm (3.94 x 1.81 x 0.77 in);99 g (3.49 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 30 x 38 mm, 11.4 cm(~24.7% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Duo Pro, up to 4 GB, 512 MB included;20MB;2 MP, AF;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerVideo playerPredictive text inputPhoto editorOrganizerVoice memoSyncML;Removable Li-Po 900 mAh battery (BST-37);Up to 350 h;Up to 8 h;;Satin Black, Fusion White;0.99 W/kg (head);About 130 EUR;;;Wallpapers, screensavers;;1.04 W/kg (head)     0.86 W/kg (body);Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_w900-1325.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w900.gif;Sony Ericsson W900;Released 2005, October;148g, 24mm thickness;Feature phone;470MB storage, Memory Stick Duo Pro slot;38;0.1%;3,519,582 hits;"2.2""";240x320 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2005, October;Discontinued;109 x 49 x 24 mm (4.29 x 1.93 x 0.94 in);148 g (5.22 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 33 x 45 mm, 15.0 cm(~28.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;Memory Stick Duo Pro, up to 4 GB;470MB;2 MP, AF;LED flash;320p;Yes;No;2.0;No;FM radio (integrated in the supplied remote control);Proprietary;;Predictive text inputOrganizerIR transfer between compatible phones;Removable Li-Po 900 mAh battery (BST-33);Up to 370 h;Up to 8 h 40 min;;Black, White;;About 270 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_z300-1361.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z300.gif;Sony Ericsson Z300;Released 2005, November;91g, 23mm thickness;Feature phone;650 KB storage, no card slot;20;N/A;506,248 hits;;128x128 pixels; ;;;GSM 900 / 1800 - Z300i;;;2005, November;Discontinued;85.5 x 45 x 23 mm (3.37 x 1.77 x 0.91 in);91 g (3.21 oz);Mini-SIM;STN, 65K colors;;128 x 128 pixels, 1:1 ratio;;;;;;No;650 KB;No;;;;No;No;No;No;No;;Predictive text inputOrganizerStopwatchExchangeable front cover;Removable Li-Ion battery;Up to 250 h;Up to 5 h 30 min;;2 - Granite Grey, Amethyst Purple;0.75 W/kg (head);About 80 EUR;;;Second external monochrome display (64 x 64 pixels)Wallpapers, screensavers;;1.43 W/kg (head)     0.74 W/kg (body);Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_j230-1363.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j230.gif;Sony Ericsson J230;Released 2005, November;84g, 18mm thickness;Feature phone;500 KB storage, no card slot;21;N/A;456,143 hits;"1.55""";128x128 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800;;;2005, November;Discontinued;102 x 44 x 18 mm (4.02 x 1.73 x 0.71 in);84 g (2.96 oz);Mini-SIM;STN, 65K colors;1.55 inches, 7.7 cm(~17.3% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~117 ppi density);;;;;;No;500 KB;No;;;;No;No;No;FM radio;No;;Predictive text inputExternal VGA camera;Removable Li-Ion 900 mAh battery (BST-37);Up to 280 h;Up to 6 h;;3 - Cosmo White, Cherry Red, Deep Blue;;About 50 EUR;;;Wallpapers, themes;;;Class 8;No;;;50 short messages
https://www.gsmarena.com/sony_ericsson_j220-1362.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j220.gif;Sony Ericsson J220;Released 2005, November;82g, 18mm thickness;Feature phone;500 KB storage, no card slot;19;N/A;322,058 hits;"1.55""";128x128 pixels; ;;;GSM 900 / 1800 - J220i;;;2005, November;Discontinued;102 x 44 x 18 mm (4.02 x 1.73 x 0.71 in);82 g (2.89 oz);Mini-SIM;STN, 65K colors;1.55 inches, 7.7 cm(~17.3% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~117 ppi density);;;;;;No;500 KB;No;;;;No;No;No;No;;;Predictive text inputOrganizerExchangeable coverStopwatch;Removable Li-Ion battery;Up to 280 h;Up to 6 h;;2 - Smooth Black, Sky Blue;0.89 W/kg (head);About 50 EUR;;;Wallpapers, themes;;1.27 W/kg (head)     1.14 W/kg (body);Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_w550-1245.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w550.gif;Sony Ericsson W550;Released 2005, July;120g, 22.5mm thickness;Feature phone;256MB storage, no card slot;53;0.3%;2,003,683 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;;;2005, July;Discontinued;93 x 46.5 x 22.5 mm (3.66 x 1.83 x 0.89 in);120 g (4.23 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~23.6% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;No;256MB;1.3 MP;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;Proprietary;;MP3 PlayerPredictive text inputOrganizer;Removable Li-Po 900 mAh battery (BST-37);Up to 400 h;Up to 8 h 30 min;;Vibrant Orange, Orchid White, Universe Blue;;About 130 EUR;;;Dedicated gaming buttonsWallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_w600-1204.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w600.gif;Sony Ericsson W600;Released 2005, June;120g, 22.5mm thickness;Feature phone;256MB storage, no card slot;36;0.1%;1,473,597 hits;"1.8""";176x220 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;2005, June;Discontinued;93 x 46.5 x 22.5 mm (3.66 x 1.83 x 0.89 in);120 g (4.23 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~23.6% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;No;256MB;1.3 MP;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;Proprietary;;Series 90 UI, v.2.0Audio/video playerDocument viewer (Word, Excel, PowerPoint, PDF)Voice recorderOrganizerFlight and offline modes;Removable Li-Ion battery;Up to 200 h;Up to 6 h;;Vibrant Orange;;About 130 EUR;;;Dedicated gaming buttonsWallpapers, screensavers;;1.26 W/kg (head)     0.36 W/kg (body);Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_s600-1203.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-s600.gif;Sony Ericsson S600;Cancelled;22.5mm thickness;Feature phone;64MB storage, no card slot;18;N/A;651,058 hits;;176x220 pixels; ;;;GSM 900 / 1800 / 1900;;;2005, June;Cancelled;93 x 46.5 x 22.5 mm (3.66 x 1.83 x 0.89 in);;Mini-SIM;TFT, 256K colors;;176 x 220 pixels;;;;;;No;64MB;1.3 MP;LED flash;Yes;No;No;Yes;No;Stereo FM radio, RDS;Proprietary;;MP4 playerSyncMLPredictive text inputOrganizerPresence enhanced contactsXpress-on textile covers;Removable Li-Ion battery;Up to 200 h;Up to 6 h;;3 - Universe blue, Orchid white, Radiant yellow;;;;;Dedicated gaming buttonsWallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_z520-1202.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z520.gif;Sony Ericsson Z520;Released 2005, June;96g, 24mm thickness;Feature phone;16MB storage, no card slot;24;N/A;1,294,216 hits;"1.8""";128x160 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900 - Z520i;;;2005, June;Discontinued;93 x 46 x 24 mm (3.66 x 1.81 x 0.94 in);96 g (3.39 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 29 x 35 mm, 10.2 cm(~23.8% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;16MB;VGA;;Yes;No;No;2.0;No;No;Proprietary;;MP3/MP4 playerPhoto editorExchangeable coversOrganizerSyncML;Removable Li-Ion 900 mAh battery (BST-37);Up to 400 h;Up to 9 h;;Light Blue, Pale Purple, Pale Pink, Pale Yellow;0.96 W/kg (head);About 70 EUR;;;Second external CSTN display  4096 colors (101 x 80 pixels)Wallpapers, screensavers;;1.47 W/kg (head)     0.70 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_j210-1201.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j210.gif;Sony Ericsson J210;Released 2005, June;74g, 19mm thickness;Feature phone;600 KB storage, no card slot;18;N/A;441,565 hits;"1.6""";128x128 pixels; ;;670 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2005, June;Discontinued;101 x 43 x 19 mm (3.98 x 1.69 x 0.75 in);74 g (2.61 oz);Mini-SIM;STN, 65K colors;1.6 inches, 8.3 cm(~19.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;600 KB;No;;;;No;No;No;No;;;Predictive text inputOrganizerNokia Smart messagingStopwatch;Removable Li-Ion 670 mAh battery (BST-30);Up to 200 h;Up to 4 h 50 min;;2 - Mineral Silver, Floral Green;0.99 W/kg (head);About 40 EUR;;;Wallpapers, themes;;;Class 8;No;;Ringtones can be assigned to phonebook entries;50 short messages
https://www.gsmarena.com/sony_ericsson_k608-1200.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k608.gif;Sony Ericsson K608;Released 2005, June;105g, 18.8mm thickness;Feature phone;32MB storage, no card slot;24;N/A;1,171,134 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2005, June;Discontinued;105 x 45.5 x 18.8 mm (4.13 x 1.79 x 0.74 in);105 g (3.70 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~21.3% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;No;32MB;1.3 MP;LED flash;QCIF;Yes;No;2.0;No;Stereo FM radio, RDS;Proprietary;;MP3/Video playerPredictive text inputOrganizerVoice commandPresence enhanced contactsInterchangeable covers;Removable Li-Ion 900 mAh battery (BST-37);Up to 370 h;Up to 8 h;;Aluminium Silver;;About 100 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_w800-1089.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w800.gif;Sony Ericsson W800;Released 2005, Q1;99g, 20.5mm thickness;Feature phone;34MB storage, Memory Stick Duo Pro slot;100;0.2%;4,352,287 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;;;2005, Q1;Discontinued;100 x 46 x 20.5 mm (3.94 x 1.81 x 0.81 in);99 g (3.49 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;Memory Stick Duo Pro, up to 2 GB, 512 MB included;34MB;2 MP, AF;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;Proprietary;;Electronic walletPredictive text inputOrganizerVoice recordVoice commandProfile Selection;Removable Li-Po 900 mAh battery (BST-36);Up to 400 h;Up to  9 h;Up to 19 h;Smooth White;0.85 W/kg (head);About 160 EUR;;;Wallpapers, screensavers;;1.30 W/kg (head)     0.58 W/kg (body);Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_k750-1090.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-k750.gif;Sony Ericsson K750;Released 2005, Q1;99g, 20.5mm thickness;Feature phone;38MB storage, Memory Stick Duo Pro slot;198;0.4%;6,568,381 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;;;2005, Q1;Discontinued;100 x 46 x 20.5 mm (3.94 x 1.81 x 0.81 in);99 g (3.49 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;Memory Stick Duo Pro, up to 2 GB, 64 MB included;38MB;2 MP, AF;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;Proprietary;;Predictive text inputOrganizerInfrared transfer of data between compatible phonesXpress-on coversProfiles;Removable Li-Po 900 mAh battery (BST-36);Up to 400 h;Up to 9 h;;Black, Silver;0.99 W/kg (head);About 140 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_d750-1112.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-d750.gif;Sony Ericsson D750;Released 2005, Q1;99g, 20.5mm thickness;Feature phone;38MB storage, Memory Stick Duo Pro slot;26;N/A;672,891 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Po;GSM 900 / 1800 / 1900;;;2005, Q1;Discontinued;100 x 46 x 20.5 mm (3.94 x 1.81 x 0.81 in);99 g (3.49 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~22.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;Memory Stick Duo Pro, up to 2 GB, 64 MB included;38MB;2 MP, AF;LED flash;Yes;No;No;2.0;No;Stereo FM radio, RDS;Proprietary;;Predictive text inputSyncMLOrganizerStopwatchXpress-on coversProfiles;Removable Li-Po 900 mAh battery (BST-36);Up to 400 h;Up to 9 h;;Black, Silver;0.93 W/kg (head);About 140 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_j300-1091.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-j300.gif;Sony Ericsson J300;Released 2005, Q1;78g, 18.2mm thickness;Feature phone;12MB storage, no card slot;23;N/A;633,139 hits;"1.5""";128x128 pixels; ;;750 mAh Li-Ion;GSM 900 / 1800 - J300i, J300c;;;2005, Q1;Discontinued;99.1 x 42.6 x 18.2 mm (3.90 x 1.68 x 0.72 in);78 g (2.75 oz);Mini-SIM;STN, 65K colors;1.5 inches, 27 x 27 mm, 7.3 cm(~17.2% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;;No;12MB;No;;;;No;No;No;No;Proprietary;;Media playerPredictive text inputOrganizerVoice memoSyncMLExchangeable covers;Removable Li-Ion 750 mAh battery (BST-36);Up to 300 h;Up to 7 h;;Plucky Pink, Sensitive White, Midnight Grey;1.02 W/kg (head);About 70 EUR;;;Wallpapers, screensavers;;1.12 W/kg (head)     0.97 W/kg (body);Yes;No;;;
https://www.gsmarena.com/sony_ericsson_v600-1189.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-v600.gif;Sony Ericsson V600;Released 2005, June;105g, 19.5mm thickness;Feature phone;32MB storage, no card slot;23;N/A;786,428 hits;"1.8""";176x220 pixels; ;;;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2005, June;Discontinued;105 x 45.5 x 19.5 mm (4.13 x 1.79 x 0.77 in);105 g (3.70 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~21.3% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;No;32MB;1.3 MP;LED flash;QCIF;Yes;No;2.0;No;Stereo FM radio, RDS;Proprietary;;Predictive text inputSMS to manyCalculatorStopwatchChangeable front and back coversPicture messaging;Removable Li-Ion battery;Up to 360 h;Up to 8 h;;Moonlight Silver, Black;0.86 W/kg (head);;;;Wallpapers, screensavers;;1.62 W/kg (head);;;;;
https://www.gsmarena.com/sony_ericsson_k600-1043.php;https://fdn2.gsmarena.com/vv/bigpic/snk600.gif;Sony Ericsson K600;Released 2005, Q1;105g, 18.9mm thickness;Feature phone;33MB storage, no card slot;32;N/A;1,185,151 hits;"1.8""";176x220 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2005, Q1;Discontinued;104.3 x 45 x 18.9 mm (4.11 x 1.77 x 0.74 in);105 g (3.70 oz);Mini-SIM;TFT, 256K colors;1.8 inches, 28 x 35 mm, 10.2 cm(~21.7% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;No;33MB;1.3 MP;LED flash;QCIF;Videocall camera;No;2.0;No;Stereo FM radio, RDS;Proprietary;;MP3/MP4 playerPredictive text inputPhoto editorOrganizer;Removable Li-Ion 900 mAh battery (BST-37);Up to 370 h;Up to 8 h;;Aluminium Silver;0.69 W/kg (head);About 100 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_z800-1042.php;https://fdn2.gsmarena.com/vv/bigpic/snz800.gif;Sony Ericsson Z800;Released 2005, Q1;128g, 23.6mm thickness;Feature phone;Memory Stick Duo Pro slot;29;N/A;1,290,712 hits;"2.2""";176x220 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2005, Q1;Discontinued;102 x 49 x 23.6 mm (4.02 x 1.93 x 0.93 in);128 g (4.52 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 35 x 44 mm, 15.2 cm(~30.5% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;;Memory Stick Duo Pro, 64 MB included;;1.3 MP;rotating lens, LED flash;No;No;No;1.1;No;No;miniUSB;;MP3/MP4 playerPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Ion 900 mAh battery (BST-33);Up to 240 h;Up to 10 h;;;1.05 W/kg (head);;;;Second external 65K colors display (101 x 80 pixels)Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_k300-983.php;https://fdn2.gsmarena.com/vv/bigpic/snk300.gif;Sony Ericsson K300;Released 2004, Q4;85g, 19.4mm thickness;Feature phone;12MB storage, no card slot;56;0.1%;1,383,776 hits;"1.6""";128x128 pixels; ;;670 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2004, Q4;Discontinued;99.9 x 45.2 x 19.4 mm (3.93 x 1.78 x 0.76 in);85 g (3.00 oz);Mini-SIM;CSTN, 65K colors;1.6 inches, 29 x 29 mm, 8.3 cm(~18.3% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;12MB;VGA;;Yes;No;No;No;No;No;Proprietary;;MP3/MP4 playerSyncMLPredictive text inputOrganizerPhoto editorVoice dialVoice memo;Removable Li-Ion 670 mAh battery (BST-30);Up to 300 h;Up to 7 h;;2 - Visual Blue and Smooth Silver;0.96 W/kg (head);About 90 EUR;;;Wallpapers, 3D animations and pictures;;;Class 8;No;;;
https://www.gsmarena.com/sony_ericsson_j200-908.php;https://fdn2.gsmarena.com/vv/bigpic/snj200.gif;Sony Ericsson J200;Released 2004, Q4;74g, 19mm thickness;Feature phone;600 KB storage, no card slot;26;N/A;447,423 hits;"1.6""";128x128 pixels; ;;670 mAh Li-Ion;GSM 900 / 1800 / 1900;;;2004, Q4;Discontinued;101 x 43 x 19 mm (3.98 x 1.69 x 0.75 in);74 g (2.61 oz);Mini-SIM;STN, 4096 colors;1.6 inches, 8.3 cm(~19.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~113 ppi density);;;;;;No;600 KB;No;;;;No;No;No;No;;;Predictive text inputOrganizerNokia Smart messagingStopwatch;Removable Li-Ion 670 mAh battery;Up to 200 h;Up to 3 h 30 min;;;;About 40 EUR;;;Wallpapers, themes;;;Class 8;No;;Ringtones can be assigned to phonebook entries;
