Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;sar-eu;gpu;gprstext;edge;memoryother;cam2features;price;batstandby1;battalktime1;featuresother;bodyother;displayother;sar-us
https://www.gsmarena.com/celkon_a19-4907.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a19.jpg;Celkon A19;Released 2012, July;110g, 10.8mm thickness;Android 2.3.7;microSDHC slot;8;N/A;181,627 hits;"4.0""";480x800 pixels; ;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100 / 1800;HSPA;2012, July. Released 2012, July;Discontinued;124 x 68 x 10.8 mm (4.88 x 2.68 x 0.43 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~54.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3.7 (Gingerbread);;832 MHz;microSDHC (dedicated slot);;5 MP;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g/n;Yes;GPS;;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1400 mAh battery;Black;;;;;;;About 130 EUR;Up to 300 h;Up to 5 h;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_c607-4906.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c607.jpg;Celkon C607;Released 2012, July;70g, 16mm thickness;Feature phone;microSDHC slot;4;N/A;50,881 hits;"1.8""";128x160 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012, July. Released 2012, July;Discontinued;110.1 x 46 x 16 mm (4.33 x 1.81 x 0.63 in);70 g (2.47 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.1% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1800 mAh battery;Black/Red;;;No;No;;;;Up to 600 h;Up to 7 h 30 min;Audio/video playerAuto call record;Flashlight;;
https://www.gsmarena.com/celkon_c262-4905.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c262.jpg;Celkon C262;Released 2012, July;90g, 13mm thickness;Feature phone;microSDHC slot;5;N/A;47,956 hits;"2.6""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012, July. Released 2012, July;Discontinued;118 x 53 x 13 mm (4.65 x 2.09 x 0.51 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT;2.6 inches, 20.9 cm(~33.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1500 mAh battery;Black/Red;;;Yes;No;;;;Up to 350 h;Up to 9 h 10 min;Audio/video playerAuto call recordKing Movie;Flashlight;;
https://www.gsmarena.com/celkon_c360-4879.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c360.jpg;Celkon C360;Released 2012;13.9mm thickness;Feature phone;microSDHC slot;5;N/A;53,475 hits;"2.6""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;119.5 x 54 x 13.9 mm (4.70 x 2.13 x 0.55 in);-;Dual SIM (Mini-SIM);TFT;2.6 inches, 20.9 cm(~32.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Wireless FM radio (no wired headphones required);microUSB;;Removable Li-Ion 1500 mAh battery;Black/Red;;;Yes;No;;;;Up to 350 h;Up to 9 h 10 min;Audio/video playerAuto call recordKing Movie;Flashlight;;
https://www.gsmarena.com/celkon_c359-4877.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c359.jpg;Celkon C359;Released 2012;;Feature phone;microSDHC slot;6;N/A;61,239 hits;"1.8""";176x220 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;-;-;Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm;176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 950 mAh battery;Black/Red;;;No;No;;;;Up to 400 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c350-4878.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c350.jpg;Celkon C350;Released 2012;14.5mm thickness;Feature phone;microSDHC slot;5;N/A;58,663 hits;"1.8""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;106 x 44 x 14.5 mm (4.17 x 1.73 x 0.57 in);-;Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Wireless FM radio (no wired headphones required);microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;No;No;;;;Up to 400 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_a97-4823.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a97.jpg;Celkon A97;Released 2012, Q3;130g, 11mm thickness;Android 2.3.6;microSDHC slot;13;N/A;216,598 hits;"4.0""";480x800 pixels; ;MT6575;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;HSPA;2012, Q2. Released 2012, Q3;Discontinued;124 x 64 x 11 mm (4.88 x 2.52 x 0.43 in);130 g (4.59 oz);Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~57.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3.6 (Gingerbread);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;microSDHC (dedicated slot);;5 MP;;Yes;Yes;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP;GPS, A-GPS;;"Stereo FM radio, RDS, recording; FM transmitter";microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1500 mAh battery;Black;;PowerVR SGX531;;;;;About 110 EUR;Up to 350 h;Up to 9 h 10 min;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_a95-4822.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a95.jpg;Celkon A95;Released 2012, Q3;104g, 11.5mm thickness;Android 2.3.6;microSDHC slot;11;N/A;411,291 hits;"3.2""";320x480 pixels; ;MT6575;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;HSPA;2012, Q2. Released 2012, Q3;Discontinued;112 x 60.5 x 11.5 mm (4.41 x 2.38 x 0.45 in);104 g (3.67 oz);Dual SIM (Mini-SIM);TFT;3.2 inches, 30.5 cm(~45.0% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.3.6 (Gingerbread);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;microSDHC (dedicated slot);;3.2 MP;;Yes;Yes;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP;GPS, A-GPS;;"Stereo FM radio, RDS, recording; FM transmitter";microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1400 mAh battery;Black;;PowerVR SGX531;;;;;About 70 EUR;Up to 300 h;Up to 8 h 20 min;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_a90-4821.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a90.jpg;Celkon A90;Released 2012, Q3;128g, 11.5mm thickness;Android 2.3.5;microSDHC slot;8;N/A;134,262 hits;"4.0""";480x800 pixels; ;;1420 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;HSPA;2012, Q2. Released 2012, Q3;Discontinued;128 x 66 x 11.5 mm (5.04 x 2.60 x 0.45 in);128 g (4.52 oz);Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~53.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3.5 (Gingerbread);;650 MHz;microSDHC (dedicated slot);;5 MP;;Yes;Yes;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP;GPS, A-GPS;;"Stereo FM radio, RDS, recording; FM transmitter";microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1420 mAh battery;Black;;;;;;;;Up to 300 h;Up to 8 h 20 min;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_a99+-4816.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a99-plus.jpg;Celkon A99+;Released 2012, Q3;12.3mm thickness;Android 2.3.5;microSDHC slot;7;N/A;117,126 hits;"4.3""";540x960 pixels; ;;1300 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;HSPA;2012, Q2. Released 2012, Q3;Discontinued;126.1 x 65.4 x 12.3 mm (4.96 x 2.57 x 0.48 in);-;Dual SIM (Mini-SIM);TFT;4.3 inches, 51.0 cm(~61.8% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Android 2.3.5 (Gingerbread);;650 MHz;microSDHC (dedicated slot);;8 MP, AF;Dual-LED flash;Yes;Yes;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;GPS, A-GPS;;"Stereo FM radio, RDS, recording; FM transmitter";microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1300 mAh battery;Black;;;;;;;;Up to 500 h;Up to 6 h;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_c770n-4811.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c770n.jpg;Celkon C770N;Released 2012;12.9mm thickness;Feature phone;microSDHC slot;6;N/A;54,032 hits;"2.4""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;118 x 52 x 12.9 mm (4.65 x 2.05 x 0.51 in);-;Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~29.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black/Red;;;Yes;No;;;;Up to 350 h;Up to 9 h 20 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c705-4810.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c705.jpg;Celkon C705;Released 2012;14.5mm thickness;Feature phone;microSDHC slot;6;N/A;56,391 hits;"2.4""";240x320 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;117 x 51 x 14.5 mm (4.61 x 2.01 x 0.57 in);-;Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~29.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1800 mAh battery;Black/Orange;;;No;No;;;;Up to 600 h;Up to 7 h 30 min;Audio/video playerAuto call record;Flashlight;;
https://www.gsmarena.com/celkon_c606-4809.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c606.jpg;Celkon C606;Released 2012;15.3mm thickness;Feature phone;microSDHC slot;6;N/A;57,175 hits;"2.4""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;119 x 53 x 15.3 mm (4.69 x 2.09 x 0.60 in);-;Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~28.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Wireless FM radio (no wired headphones required);microUSB;;Removable Li-Ion 2000 mAh battery;Black/Red;;;Yes;No;;;;Up to 600 h;Up to 12 h 30 min;Audio/video playerAuto call record;Flashlight;;
https://www.gsmarena.com/celkon_c570-4808.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c570.jpg;Celkon C570;Released 2012;9.8mm thickness;Feature phone;microSDHC slot;6;N/A;54,955 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;116.5 x 49.5 x 9.8 mm (4.59 x 1.95 x 0.39 in);-;Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~30.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;Yes;No;;;;Up to 200 h;Up to 6 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c504-4812.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c504.jpg;Celkon C504;Released 2012;13.9mm thickness;Feature phone;microSDHC slot;5;N/A;51,939 hits;"2.6""";240x320 pixels; ;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;117 x 49 x 13.9 mm (4.61 x 1.93 x 0.55 in);-;Dual SIM (Mini-SIM);TFT;2.6 inches, 20.9 cm(~36.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1400 mAh battery;Black/Blue;;;Yes;No;;;;Up to 550 h;Up to 6 h 40 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c206-4813.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c206.jpg;Celkon C206;Released 2012;16.5mm thickness;Feature phone;microSDHC slot;5;N/A;54,879 hits;"1.8""";176x220 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;108 x 48 x 16.5 mm (4.25 x 1.89 x 0.65 in);-;Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~19.7% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black/Green;;;No;No;;;;Up to 400 h;Up to 9 h 20 min;Audio/video playerAuto call record;Flashlight;;
https://www.gsmarena.com/celkon_c203-4815.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c203.jpg;Celkon C203;Released 2012;14.6mm thickness;Feature phone;microSDHC slot;8;N/A;62,549 hits;"1.8""";128x160 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;107 x 47 x 14.6 mm (4.21 x 1.85 x 0.57 in);-;Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.3% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black/Red;;;No;No;;;;Up to 550 h;Up to 6 h 40 min;Audio/video playerAuto call record;Flashlight;;
https://www.gsmarena.com/celkon_c17-4814.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c17.jpg;Celkon C17;Released 2012;14.5mm thickness;Feature phone;microSDHC slot;6;N/A;63,672 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;111 x 49.6 x 14.5 mm (4.37 x 1.95 x 0.57 in);-;Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~32.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;No;No;;;;Up to 400 h;Up to 6 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c75-4807.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c75.jpg;Celkon C75;Released 2012;13mm thickness;Feature phone;microSDHC slot;4;N/A;60,182 hits;"3.2""";320x480 pixels; ;;1200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;110 x 62 x 13 mm (4.33 x 2.44 x 0.51 in);-;Dual SIM (Mini-SIM);TFT;3.2 inches, 30.5 cm(~44.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1200 mAh battery;Black;;;Yes;No;;;;Up to 400 h;Up to 9 h 20 min;Audio playerVideo PlayerKing moviesSocial networkingAuto call record;;;
https://www.gsmarena.com/celkon_i4-4806.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-i4.jpg;Celkon i4;Released 2012;10mm thickness;Feature phone;microSDHC slot;6;N/A;104,063 hits;"3.5""";320x480 pixels; ;;1200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;112 x 61 x 10 mm (4.41 x 2.40 x 0.39 in);-;Dual SIM (Mini-SIM);TFT;3.5 inches, 36.5 cm(~53.4% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;;;microSDHC (dedicated slot);;3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Li-Ion 1200 mAh battery;Black/Silver;;;Yes;Yes;;;;Up to 400 h;Up to 5 h;Audio playerVideo PlayerKing moviesSocial networking;;;
https://www.gsmarena.com/celkon_a7-4703.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a7.jpg;Celkon A7;Released 2012;;Feature phone;microSDHC slot;6;N/A;64,935 hits;"3.2""";240x400 pixels; ;;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;-;-;Dual SIM (Mini-SIM);TFT;3.2 inches, 29.1 cm;240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Li-Ion 1450 mAh battery;Black;;;Yes;No;;;;Up to 500 h;Up to 6 h 40 min;Audio playerVideo PlayerC-BankKing moviesSocial networking;;;
https://www.gsmarena.com/celkon_a88-4704.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a88.jpg;Celkon A88;Released 2012;13.2mm thickness;Android 2.3.5;microSDHC slot;7;N/A;147,438 hits;"3.5""";320x480 pixels; ;MT6513;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;Yes;;2012;Discontinued;116 x 60.5 x 13.2 mm (4.57 x 2.38 x 0.52 in);-;Dual SIM (Mini-SIM);TFT;3.5 inches, 36.5 cm(~52.0% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3.5 (Gingerbread);Mediatek MT6513;650 MHz Cortex-A9;microSDHC (dedicated slot);;3.15 MP;;Yes;Yes;;Wi-Fi 802.11 b/g;2.0;GPS;;Stereo FM radio;microUSB;Accelerometer;Li-Ion 1450 mAh battery;Black/Golden;;PowerVR SGX531;Yes;Yes;;;;Up to 500 h;Up to 6 h 40 min;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_c770_dj-4705.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c770-dj.jpg;Celkon C770 Dj;Released 2012;12.9mm thickness;Feature phone;microSDHC slot;7;N/A;73,208 hits;"2.4""";240x320 pixels; ;;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;Yes;;2012;Discontinued;118 x 52 x 12.9 mm (4.65 x 2.05 x 0.51 in);-;Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~29.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1350 mAh battery;Black/Red;;;Yes;No;;;;Up to 350 h;Up to 9 h 10 min;Audio/video playerAuto call record;Flashlight;;
https://www.gsmarena.com/celkon_c769-4706.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c769.jpg;Celkon C769;Released 2012;13.2mm thickness;Feature phone;microSDHC slot;5;N/A;52,157 hits;"2.6""";240x320 pixels; ;;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;Yes;;2012;Discontinued;117.5 x 52 x 13.2 mm (4.63 x 2.05 x 0.52 in);-;Dual SIM (Mini-SIM);TFT;2.6 inches, 20.9 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1450 mAh battery;Black/Red;;;Yes;No;;;;Up to 500 h;Up to 6 h 40 min;Audio/video playerAuto call record;;;
https://www.gsmarena.com/celkon_c349-4707.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c349.jpg;Celkon C349;Released 2012;;Feature phone;microSDHC slot;6;N/A;108,338 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;-;-;Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm;176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;No;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;No;No;;;;Up to 400 h;Up to 5 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c337-4708.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c337.jpg;Celkon C337;Released 2012;;Feature phone;microSDHC slot;6;N/A;47,714 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;-;-;Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm;176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black, Black/Red;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c260-4709.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c260.jpg;Celkon C260;Released 2012;11.5mm thickness;Feature phone;microSDHC slot;8;N/A;54,027 hits;"2.6""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;117.5 x 52 x 11.5 mm (4.63 x 2.05 x 0.45 in);-;Dual SIM (Mini-SIM);TFT;2.6 inches, 20.9 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black;;;Yes;No;;;;Up to 550 h;Up to 6 h 40 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c70-4710.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c70.jpg;Celkon C70;Released 2012;;Feature phone;microSDHC slot;8;N/A;55,934 hits;"2.2""";176x220 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;-;-;Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm;176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 800 mAh battery;Silver;;;Yes;No;;;;Up to 200 h;Up to 5 h 50 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c55-4627.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c55.jpg;Celkon C55;Released 2012;126g, 15mm thickness;Feature phone;microSDHC slot;4;N/A;52,755 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;95 x 48 x 15 mm (3.74 x 1.89 x 0.59 in);126 g (4.44 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~33.4% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Gray;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video playerSNS applications;;;
https://www.gsmarena.com/celkon_a9-4626.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a9.jpg;Celkon A9;Released 2012;110g, 12.9mm thickness;Feature phone;microSDHC slot;5;N/A;137,527 hits;"3.5""";480x800 pixels; ;;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;120 x 62 x 12.9 mm (4.72 x 2.44 x 0.51 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT, 256K colors;3.5 inches, 34.9 cm(~46.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~267 ppi density);;;;microSDHC (dedicated slot);;3.15 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Li-Ion 1450 mAh battery;Black;;;Yes;No;;;;Up to 500 h;Up to 6 h 40 min;SNS applicationsMP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
